period,cohort,family,comparison,candidate_model,reference_model,n_orders,paired_order_id_sha256,delta_log_loss,delta_brier,delta_average_precision,delta_roc_auc,delta_top_10pct_lift,delta_calibration_intercept,delta_calibration_slope,replicates,valid_replicates,n_blocks,delta_log_loss_lower,delta_log_loss_upper,delta_brier_lower,delta_brier_upper,invalid_reason,calibration_not_systematically_worse,calibration_systematically_worse,cohort_month
later,2018-05,logistic_l2,M3-M1,M3,M1,6749,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,-0.0189480321368,-0.00196015839526,-0.00347090741572,-0.0138103450868,0.180560153833,-1.59754978274,-0.278645142302,500,500,5,-0.0402155655137,-0.00129430867195,-0.00421153869841,0.000106993642907,,True,False,2018-05
later,2018-05,logistic_l2,M4-M1,M4,M1,6749,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,-0.0228062254789,-0.00246364856143,0.0103111158486,0.00692092306657,0.248270211521,-1.43851803151,-0.221262392842,500,500,5,-0.0427866477717,-0.00328846940039,-0.0045936892687,-0.000315502770279,,True,False,2018-05
later,2018-05,logistic_l2,M4-M2,M4,M2,6749,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,-0.0181773471528,-0.00201943251952,-0.00800290803875,-0.0127711685242,-0.157990134604,-1.57683605716,-0.268957163348,500,500,5,-0.0387644951911,-5.93090611359e-05,-0.00422068672113,8.99153589492e-06,,False,True,2018-05
later,2018-05,logistic_l2,M4-M3,M4,M3,6749,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,-0.00385819334211,-0.000503490166174,0.0137820232644,0.0207312681534,0.0677100576875,0.159031751226,0.0573827494595,500,500,5,-0.00571745912914,-0.00186411658087,-0.000697121930873,-0.000202320275652,,False,True,2018-05
later,2018-05,logistic_l2,M5-M4,M5,M4,6749,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,0.000906359406285,0.000130498236341,0.000339384231793,-0.000895274055523,-0.0902800769166,0.0718057469935,0.00955854600717,500,500,5,-0.000686367221729,0.00193378110363,-9.5398163197e-05,0.000305104029619,,False,True,2018-05
later,2018-05,logistic_l2,M4E-M4,M4E,M4,6749,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,9.29262867146e-05,-1.39646808507e-05,0.000326363491359,-0.00104597792493,-0.0451400384583,-0.0339832605087,-0.0119515287831,500,500,5,-3.39667410999e-05,0.000225711497925,-2.95869423748e-05,3.73286620706e-06,,False,True,2018-05
later,2018-05,xgboost,M1-M0,M1,M0,6749,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,-0.0017404838985,-0.000237148236537,0.052175613432,0.142706541264,1.06079090377,9.92207788312,3.72551207069,500,500,5,-0.00420739437643,0.00077002669498,-0.000568060805586,0.000101791033036,,False,True,2018-05
later,2018-05,xgboost,M2-M1,M2,M1,6749,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,0.000258010009731,3.38868281139e-05,-0.00421145983858,-0.0336092896586,0.27084023075,-1.29812094768,-0.505821940727,500,500,5,-0.000174205601091,0.000830378269106,-2.2414409419e-05,0.000108481846259,,True,False,2018-05
later,2018-05,xgboost,M3-M1,M3,M1,6749,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,-0.00143812271425,-0.000221412904015,0.00364341799619,-0.0125390272906,0.135420115375,-5.95745496283,-2.13874682027,500,500,5,-0.00535942506557,0.00124687381027,-0.000781926594571,0.000158723703514,,True,False,2018-05
later,2018-05,xgboost,M4-M1,M4,M1,6749,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,-0.00154918566179,-0.000234974265979,0.0159163734334,0.0191633751653,0.0677100576875,-4.01317142561,-1.35002907937,500,500,5,-0.00440343372172,0.00148381403624,-0.000639581584749,0.000193396809423,,True,False,2018-05
later,2018-05,xgboost,M4-M2,M4,M2,6749,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,-0.00180719567153,-0.000268861094093,0.0201278332719,0.0527726648239,-0.203130173062,-2.71505047794,-0.844207138641,500,500,5,-0.00585791825106,0.00124275693759,-0.000836183485621,0.000163338783206,,False,True,2018-05
later,2018-05,xgboost,M4-M3,M4,M3,6749,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,-0.000111062947548,-1.35613619641e-05,0.0122729554372,0.0317024024559,-0.0677100576875,1.94428353722,0.788717740903,500,500,5,-0.000668044266942,0.000496120008,-9.54708352404e-05,7.47678702201e-05,,False,True,2018-05
later,2018-05,xgboost,M5-M4,M5,M4,6749,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,0.000911813393995,0.000144340673725,-0.02373197718,-0.038359146293,-0.203130173062,-2.18990801166,-0.983532831245,500,500,5,-0.000596645309745,0.00236558925344,-7.06470254739e-05,0.000351673152283,,False,True,2018-05
later,2018-05,xgboost,M4E-M4,M4E,M4,6749,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,0.0011069203728,0.000163838347807,-0.0308358355187,-0.0546453662319,-0.157990134604,-2.9729838746,-1.26168391374,500,500,5,-5.55997005027e-05,0.00193547740375,-8.28731589004e-06,0.000281964667992,,False,True,2018-05
later,2018-06,logistic_l2,M1-M0,M1,M0,6096,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,-0.0445531086802,-0.0041672815329,0.0445175984559,0.181263514698,1.97053798199,-89.0608397608,-36.4244370956,500,500,5,-0.0504078185355,-0.0409288685309,-0.00449349344366,-0.00392387845131,,False,True,2018-06
later,2018-06,logistic_l2,M2-M1,M2,M1,6096,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,-0.00140472942445,-8.03204432415e-05,0.00399278244179,-0.0197019461165,0.281505425999,-0.365750435568,-0.163633701849,500,500,5,-0.00249404557485,-3.22567106157e-05,-0.000181462831363,2.5063648531e-05,,True,False,2018-06
later,2018-06,logistic_l2,M3-M1,M3,M1,6096,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,0.00872038001314,0.00112978837453,-0.0158441123849,0.00210858512068,-0.140752712999,-1.38363427548,-0.293327929556,500,500,5,0.00572091488874,0.0114143488096,0.000526301860435,0.00178570271277,,True,False,2018-06
later,2018-06,logistic_l2,M4-M1,M4,M1,6096,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,0.00578693361425,0.000806943643971,-0.0145593705357,-0.0112886447315,0.281505425999,-1.5070064717,-0.385722433547,500,500,5,0.00424578895186,0.00728830546819,0.000416068835291,0.0012071959815,,True,False,2018-06
later,2018-06,logistic_l2,M4-M2,M4,M2,6096,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,0.00719166303871,0.000887264087213,-0.0185521529775,0.00841330138507,0,-1.14125603613,-0.222088731698,500,500,5,0.00392182784533,0.00973628965289,0.000355104553088,0.00139964636384,,False,True,2018-06
later,2018-06,logistic_l2,M4-M3,M4,M3,6096,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,-0.00293344639888,-0.000322844730561,0.00128474184916,-0.0133972298521,0.422258138998,-0.123372196226,-0.0923945039909,500,500,5,-0.00408023114901,-0.00141908427614,-0.000513671656461,-9.41345683139e-05,,False,True,2018-06
later,2018-06,logistic_l2,M5-M4,M5,M4,6096,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,-0.0035271802365,-0.000443832498683,-0.00458259543455,0.000731693062942,-0.281505425999,0.318634750787,0.0483869110822,500,500,5,-0.0049294204535,-0.00217884694412,-0.000725041853638,-0.000199778186052,,False,True,2018-06
later,2018-06,logistic_l2,M4E-M4,M4E,M4,6096,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,9.45394304074e-05,4.54589691013e-05,0.00020811403609,-0.000126234585939,0,-0.0649920064373,-0.0210505258565,500,500,5,2.84866870322e-05,0.000151275947647,2.3202044563e-05,6.73129176846e-05,,False,True,2018-06
later,2018-06,xgboost,M1-M0,M1,M0,6096,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,-0.00511661542743,-0.000669982264702,0.0100902804883,0.119255449711,1.68903255599,23.0174073104,8.67114615477,500,500,5,-0.00571822142818,-0.0045488615904,-0.00075075147727,-0.000593759336896,,False,True,2018-06
later,2018-06,xgboost,M2-M1,M2,M1,6096,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,1.7056555991e-05,1.85898995979e-06,0.0140760422392,0.0174706329262,0.563010851997,6.19592124303,2.3810242444,500,500,5,-0.000129271921119,0.000238558440545,-1.68352017125e-05,2.989583942e-05,,True,False,2018-06
later,2018-06,xgboost,M3-M1,M3,M1,6096,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,0.000880948542899,0.000114373359887,0.0216793765672,0.0862673134241,1.54827984299,-2.25359797997,-0.670774322246,500,500,5,0.000268124692311,0.00144779505989,3.16271051483e-05,0.000191969279517,,True,False,2018-06
later,2018-06,xgboost,M4-M1,M4,M1,6096,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,0.00135654523919,0.000175818423034,0.0218614332648,0.0234515808544,0.985268990995,-3.19679554166,-1.0333643309,500,500,5,0.000714752496768,0.00183445803036,9.06503604777e-05,0.000239512458596,,True,False,2018-06
later,2018-06,xgboost,M4-M2,M4,M2,6096,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,0.0013394886832,0.000173959433075,0.00778539102562,0.00598094792823,0.422258138998,-9.39271678469,-3.4143885753,500,500,5,0.000667804424267,0.00187860651994,8.58153872961e-05,0.000246016872451,,False,True,2018-06
later,2018-06,xgboost,M4-M3,M4,M3,6096,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,0.000475596696296,6.1445063147e-05,0.000182056697661,-0.0628157325697,-0.563010851997,-0.943197561689,-0.362590008655,500,500,5,-0.000289633571701,0.00112468066437,-3.69069779024e-05,0.000146308013498,,False,True,2018-06
later,2018-06,xgboost,M5-M4,M5,M4,6096,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,0.00201791560879,0.000295334237208,-0.00338727956389,0.000376366080299,-0.140752712999,-14.6196635583,-5.5363286798,500,500,5,0.000362410096377,0.00378230222102,5.4859583609e-05,0.000551031439121,,False,True,2018-06
later,2018-06,xgboost,M4E-M4,M4E,M4,6096,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,-0.00045793857485,-5.75489884498e-05,-0.01594275104,0.0113576062182,-0.703763564997,-5.73180795552,-2.27220882712,500,500,5,-0.000854021668287,0.000107799961098,-0.000108593697745,1.5044706636e-05,,False,True,2018-06
terminal,2018-07_to_2018-08,logistic_l2,M1-M0,M1,M0,12507,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,0.0140974750461,0.00485013832168,-0.0710806862239,-0.128499368179,-1.77993911028,-27.9828027428,-11.6664029454,500,500,10,0.00262952184373,0.0221855630271,0.00246275248825,0.00673763817287,,False,True,2018-07_to_2018-08
terminal,2018-07_to_2018-08,logistic_l2,M2-M1,M2,M1,12507,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,-0.00636532417328,-0.00135173819752,0.00619155480044,0.0184403450993,0.216254284426,0.211759028947,0.0753190128704,500,500,10,-0.00848643169033,-0.00439614674836,-0.0017248328456,-0.000944767624401,,True,False,2018-07_to_2018-08
terminal,2018-07_to_2018-08,logistic_l2,M3-M1,M3,M1,12507,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,0.00416337550151,0.00180545672489,0.00257728473424,0.0203313364561,-0.116444614691,0.0220852997612,0.0280532747091,500,500,10,-0.000127798200314,0.0089707108064,0.000652521571192,0.00302171755632,,True,False,2018-07_to_2018-08
terminal,2018-07_to_2018-08,logistic_l2,M4-M1,M4,M1,12507,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,-0.00267699354639,0.000204733885302,0.0083602401519,0.0381033850017,0.0332698899117,0.206885935938,0.0944621296901,500,500,10,-0.00709533292175,0.0018526724226,-0.001038391862,0.00135827608392,,True,False,2018-07_to_2018-08
terminal,2018-07_to_2018-08,logistic_l2,M4-M2,M4,M2,12507,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,0.0036883306269,0.00155647208282,0.00216868535146,0.0196630399024,-0.182984394514,-0.0048730930091,0.0191431168197,500,500,10,-9.72825272888e-05,0.0083229027336,0.000522216359318,0.00273058314547,,False,True,2018-07_to_2018-08
terminal,2018-07_to_2018-08,logistic_l2,M4-M3,M4,M3,12507,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,-0.00684036904789,-0.00160072283959,0.00578295541766,0.0177720485456,0.149714504603,0.184800636177,0.066408854981,500,500,10,-0.00860764147532,-0.00515456199487,-0.00191032577636,-0.00123163138999,,False,True,2018-07_to_2018-08
terminal,2018-07_to_2018-08,logistic_l2,M5-M4,M5,M4,12507,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,-0.00221094616942,-0.000476330448436,0.00124822247908,0.00439591553693,-0.0831747247792,0.0300685020935,0.00264515367431,500,500,10,-0.00353134918075,-0.00123834634313,-0.000755479264912,-0.000243543932296,,False,True,2018-07_to_2018-08
terminal,2018-07_to_2018-08,logistic_l2,M4E-M4,M4E,M4,12507,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,0.00021618398262,9.95530339897e-05,-0.00086182527209,-0.00408985751672,-0.0332698899117,-0.0413737714615,-0.0228117551253,500,500,10,-0.000416627076446,0.000718386473072,-2.09039274165e-05,0.000185379512837,,False,True,2018-07_to_2018-08
terminal,2018-07_to_2018-08,xgboost,M1-M0,M1,M0,12507,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,-0.00104250885564,-0.000134900300999,-0.0200712522891,-0.0510149107554,0.166349449558,-12.3435510917,-4.92981906675,500,500,10,-0.00286680645181,0.000711915290697,-0.000378093191412,9.93578109527e-05,,False,True,2018-07_to_2018-08
terminal,2018-07_to_2018-08,xgboost,M2-M1,M2,M1,12507,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,-0.000817949000269,-0.00010575624502,0.0124486277745,0.0440183405618,0.548953183543,7.26627096742,2.76236628492,500,500,10,-0.00143080285998,-0.000327286749631,-0.000187052888912,-4.22513015284e-05,,True,False,2018-07_to_2018-08
terminal,2018-07_to_2018-08,xgboost,M3-M1,M3,M1,12507,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,0.00122424044968,0.000169743358175,-0.00896658685274,-0.145325431912,0.249524174338,-6.81031724047,-2.6217634028,500,500,10,0.000229414788239,0.00209655223396,4.08605252475e-05,0.000285547134501,,True,False,2018-07_to_2018-08
terminal,2018-07_to_2018-08,xgboost,M4-M1,M4,M1,12507,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,0.000263905063604,3.67070862033e-05,-0.000562071433429,-0.0299526686163,0.415873623896,-2.75702737924,-1.05125960184,500,500,10,-0.000403779719613,0.000728554341653,-5.00754468918e-05,0.000103211713547,,True,False,2018-07_to_2018-08
terminal,2018-07_to_2018-08,xgboost,M4-M2,M4,M2,12507,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,0.00108185406387,0.000142463331224,-0.013010699208,-0.0739710091781,-0.133079559647,-10.0232983467,-3.81362588676,500,500,10,0.000727718284306,0.00150079409946,9.28650070139e-05,0.000200284389469,,False,True,2018-07_to_2018-08
terminal,2018-07_to_2018-08,xgboost,M4-M3,M4,M3,12507,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,-0.000960335386071,-0.000133036271972,0.00840451541931,0.115372763296,0.166349449558,4.05328986123,1.57050380097,500,500,10,-0.00154347054303,-0.000272072756773,-0.000210968392913,-4.00843507648e-05,,False,True,2018-07_to_2018-08
terminal,2018-07_to_2018-08,xgboost,M5-M4,M5,M4,12507,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,-0.000504439852057,-6.87441100919e-05,0.00357191742895,0.0302717934972,-0.182984394514,1.04651238493,0.397335613472,500,500,10,-0.000815043799803,-0.000226077333771,-0.00011114061867,-2.99495548251e-05,,False,True,2018-07_to_2018-08
terminal,2018-07_to_2018-08,xgboost,M4E-M4,M4E,M4,12507,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,0.000759632813391,0.000104814484702,-0.00489900244606,-0.0508439235464,0.0665397798234,-1.71410111463,-0.659384927629,500,500,10,0.000653190508597,0.000871482808498,9.20475070173e-05,0.00011494529723,,False,True,2018-07_to_2018-08
aggregate,later_pooled,logistic_l2,M1-M0,M1,M0,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,0.0107352455102,0.000220644705556,0.0488937076144,0.215061466665,0.37100949094,5.299555033,1.84722603865,500,500,26,-0.00694732286204,0.0304274678704,-0.00118655359556,0.00170050262969,,False,True,later_pooled
aggregate,later_pooled,logistic_l2,M2-M1,M2,M1,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,-0.00631493103984,-0.00064183149341,0.0128412545532,0.0266065712675,0.290480299108,0.298053842167,0.0973877799496,500,500,26,-0.00942415240378,-0.0038700064554,-0.00096574236058,-0.00038040501984,,True,False,later_pooled
aggregate,later_pooled,logistic_l2,M3-M1,M3,M1,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,-0.0156675468228,-0.000992065815697,0.00399731691612,0.0138512955218,0.253091745758,-0.188969486002,0.00445562260062,500,500,26,-0.0287763127102,-0.00246489596246,-0.00253525694033,0.000619748746044,,True,False,later_pooled
aggregate,later_pooled,logistic_l2,M4-M1,M4,M1,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,-0.0218837392228,-0.0018651742537,0.0178317293085,0.0404885399909,0.50330744895,0.0654422936177,0.0990215077834,500,500,26,-0.0391582171664,-0.00664335024298,-0.00384596285114,-1.80769701559e-05,,True,False,later_pooled
aggregate,later_pooled,logistic_l2,M4-M2,M4,M2,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,-0.0155688081829,-0.00122334276029,0.00499047475522,0.0138819687233,0.212827149842,-0.232611548549,0.0016337278338,500,500,26,-0.0304839053679,-0.00428670465002,-0.00305050192441,0.000335218102202,,False,True,later_pooled
aggregate,later_pooled,logistic_l2,M4-M3,M4,M3,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,-0.00621619239994,-0.000873108438006,0.0138344123923,0.026637244469,0.250215703192,0.254411779619,0.0945658851828,500,500,26,-0.00915338968324,-0.0037121205835,-0.00127660099699,-0.000506199831802,,False,True,later_pooled
aggregate,later_pooled,logistic_l2,M5-M4,M5,M4,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,0.001943089391,0.000252818869501,-0.000757840044644,0.00244396784251,0.0373885533506,0.0530498636326,0.00217509395594,500,500,26,-1.65391160337e-05,0.0041168540609,-2.31504580286e-05,0.000532742958513,,False,True,later_pooled
aggregate,later_pooled,logistic_l2,M4E-M4,M4E,M4,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,0.000812779681217,0.000137357493727,-0.00205484195727,-0.00332657280026,-0.0230083405234,-0.0400143289371,-0.0147068196755,500,500,26,0.000342358342339,0.00132448773807,5.41428172933e-05,0.00021771237688,,False,True,later_pooled
aggregate,later_pooled,xgboost,M1-M0,M1,M0,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,0.000764787915661,1.23915050574e-05,0.0130237873717,0.0225104794438,0.414150129422,0.21933357279,0.103139566946,500,500,26,-0.00113163267575,0.00284066450737,-0.000187190931622,0.000223157332522,,False,True,later_pooled
aggregate,later_pooled,xgboost,M2-M1,M2,M1,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,0.000573241280374,5.7668663685e-05,-0.00202561730443,-0.0115836438702,-0.0316364682197,-0.390885412744,-0.133038863903,500,500,26,-0.00032956972982,0.00172003482947,-2.90548965923e-05,0.000166420531064,,True,False,later_pooled
aggregate,later_pooled,xgboost,M3-M1,M3,M1,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,-0.00177487409777,-0.000181385872212,-0.000793233567537,0.00460966080309,-0.161058383664,1.47253789037,0.501368046024,500,500,26,-0.00445891071918,0.0004398754398,-0.000457406697422,4.22550724724e-05,,True,False,later_pooled
aggregate,later_pooled,xgboost,M4-M1,M4,M1,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,-0.00304404801123,-0.000302750190618,0.00251234271115,0.0208102116685,0.0488927236123,2.24511370939,0.770795559981,500,500,26,-0.00517931374908,-0.000883137215537,-0.00053261132985,-7.59787750134e-05,,True,False,later_pooled
aggregate,later_pooled,xgboost,M4-M2,M4,M2,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,-0.00361728929161,-0.000360418854303,0.00453796001559,0.0323938555386,0.080529191832,2.63599912213,0.903834423885,500,500,26,-0.00639752139505,-0.00114401356725,-0.000632272045217,-0.000101152249708,,False,True,later_pooled
aggregate,later_pooled,xgboost,M4-M3,M4,M3,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,-0.00126917391346,-0.000121364318406,0.00330557627869,0.0162005508654,0.209951107276,0.772575819016,0.269427513957,500,500,26,-0.00271185949657,-4.35827189376e-05,-0.000260123137175,2.86364979481e-06,,False,True,later_pooled
aggregate,later_pooled,xgboost,M5-M4,M5,M4,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,0.00140947323321,0.000233003681368,-0.0146746708758,-0.0170988949901,-0.796663790624,-0.84286784076,-0.305272282587,500,500,26,-0.000523296243051,0.00317205960007,-1.45909524698e-06,0.000454988773381,,False,True,later_pooled
aggregate,later_pooled,xgboost,M4E-M4,M4E,M4,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,-0.000356288986956,-3.444489155e-05,-0.00319705874729,0.00585344192678,-0.10066148979,0.293102095924,0.104939106915,500,500,26,-0.00152442830513,0.000484789746615,-0.000159695023805,6.0418244585e-05,,False,True,later_pooled
