period,cohort,origin,family,ablation_id,reference_main_model,comparison,representation,n_train,fitted_model_sha256,model_hash_type,reference_fitted_model_sha256,delta_log_loss,delta_brier,n_orders,n_events,prevalence,log_loss,brier,average_precision,roc_auc,top_5pct_lift,top_10pct_lift,top_10pct_recall,calibration_intercept,calibration_slope,wace,calibration_invalid_reason,order_id_sha256,constituent_fitted_model_count,benefit_not_metadata_only,score_contributes,cohort_month
later,2018-05,2018-05-01,xgboost,route_full,M3,M3-M1,full,63102,f4fb0c9da9ccfe2beaa018402b71a275d803c85d67b70c5b80b74e70143e301b,fitted_model,ae274e25998f75ec0ea734ced6c023615bbc43b3cfbb696feba82579972f7f79,-0.00143812271425,-0.000221412904015,6749,443,0.0656393539784,0.239216793582,0.0608956326158,0.132267731722,0.678428727809,2.34380968918,2.46013209598,0.2460496614,12.6653023662,6.112236768,0.0312448572216,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,,True,True,2018-05
later,2018-05,2018-05-01,xgboost,route_r1_score_only,M3,M3-M1,score_only,63102,4a44aaa2b5a76b358da4c53cfa2ada5f75b487fb0b5fe4c7bd4c1999ae8341a0,fitted_model,ae274e25998f75ec0ea734ced6c023615bbc43b3cfbb696feba82579972f7f79,-0.000482790691459,-7.45027101615e-05,6749,443,0.0656393539784,0.240172125605,0.0610425428097,0.126544362933,0.655723453746,3.15512842775,2.52784215367,0.252821670429,15.6850697614,7.21617582152,0.0335236803748,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,,True,True,2018-05
later,2018-05,2018-05-01,xgboost,route_r2_score_only,M3,M3-M1,score_only,63102,2f7ed974c3177df6800dafc6c4e4c3603637eb7624b0f4ba8bf22121d44020e3,fitted_model,ae274e25998f75ec0ea734ced6c023615bbc43b3cfbb696feba82579972f7f79,-0.000809208532542,-0.000119992254807,6749,443,0.0656393539784,0.239845707763,0.060997053265,0.129853511176,0.661143065582,2.97483537473,2.5504121729,0.255079006772,15.9147378006,7.3199974686,0.0364354041243,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,,True,True,2018-05
later,2018-05,2018-05-01,xgboost,combined_score_only,M4,M4-M1,score_only,63102,5a77e4cb5bc2454e2cb05f0d3d38030308401d27343edc68aebc68e505e0fae8,fitted_model,ae274e25998f75ec0ea734ced6c023615bbc43b3cfbb696feba82579972f7f79,-0.00157787796528,-0.000229712343135,6749,443,0.0656393539784,0.239077038331,0.0608873331767,0.131369163433,0.692079419865,2.74946905846,2.46013209598,0.2460496614,14.8241945238,6.93430866825,0.03688530234,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,,True,True,2018-05
later,2018-05,2018-05-01,xgboost,combined_metadata_only,M4,M4-M1,metadata_only,63102,077e7b80afbda88b9d0faba051d3823966c2e7db2d80aaf367167b52041ed57f,fitted_model,ae274e25998f75ec0ea734ced6c023615bbc43b3cfbb696feba82579972f7f79,-0.000155104581697,-2.54758729382e-05,6749,443,0.0656393539784,0.240499811714,0.0610915696469,0.131192300473,0.675888776965,2.83961558497,2.59555221135,0.259593679458,16.1574253716,7.34603320658,0.0381688578067,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,,True,True,2018-05
later,2018-05,2018-05-01,xgboost,combined_full,M4,M4-M1,full,63102,17b34ab975164caead15d7cbef4e79e2aec1adee1f2c81b67eca2de35557327c,fitted_model,ae274e25998f75ec0ea734ced6c023615bbc43b3cfbb696feba82579972f7f79,-0.00154918566179,-0.000234974265979,6749,443,0.0656393539784,0.239105730634,0.0608820712539,0.144540687159,0.710131130265,3.200201691,2.39242203829,0.23927765237,14.6095859034,6.90095450891,0.0381577346727,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,,True,True,2018-05
later,2018-06,2018-06-01,logistic_l2,seller_score_only,M2,M2-M1,score_only,70213,96246404f4682d42bd6240025aabfa2c351c00132b0e2247b221335258b2fa83,fitted_model,272f6de52335b2d1c3dcb3935cc92b164813086e09a4cbe46ba514fe23f2be4e,-0.00134622196558,-9.2006437031e-05,6096,71,0.0116469816273,0.0631747773474,0.0115260246272,0.0745909297773,0.739255449711,5.34860309397,3.51881782498,0.352112676056,0.154665743623,1.29189824033,0.0137542230254,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,logistic_l2,seller_metadata_only,M2,M2-M1,metadata_only,70213,d95edfec8c1608b569350675c9f66443716f0cc5635ea7470746dd80ed0ad1ef,fitted_model,272f6de52335b2d1c3dcb3935cc92b164813086e09a4cbe46ba514fe23f2be4e,-0.000921987210586,-3.07212362494e-05,6096,71,0.0116469816273,0.0635990121024,0.011587309828,0.0545044544748,0.746759394542,4.78559224198,3.80032325098,0.380281690141,0.0662370497221,1.27286505077,0.0142874780041,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,logistic_l2,seller_full,M2,M2-M1,full,70213,7264b7fefd519d24c5a43fca99591abea5bbf6f9b8803ebd2f8c5041df76eee5,fitted_model,272f6de52335b2d1c3dcb3935cc92b164813086e09a4cbe46ba514fe23f2be4e,-0.00140472942445,-8.03204432415e-05,6096,71,0.0116469816273,0.0631162698885,0.011537710621,0.0680594490551,0.739311553971,5.34860309397,3.80032325098,0.380281690141,0.0747762820476,1.2620782242,0.0134263617168,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,logistic_l2,seller_s1_score_only,M2,M2-M1,score_only,70213,d622fa1058705a56d548568974f23eaeba8e01947a5897bdd42afcf4081bdf85,fitted_model,272f6de52335b2d1c3dcb3935cc92b164813086e09a4cbe46ba514fe23f2be4e,-0.00137051552914,-9.58354178725e-05,6096,71,0.0116469816273,0.0631504837838,0.0115221956464,0.0761269700396,0.738759862077,5.34860309397,3.51881782498,0.352112676056,0.161142977374,1.29309290282,0.0137084210042,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,logistic_l2,seller_s2_score_only,M2,M2-M1,score_only,70213,11c7a4e29da497cb951e0f2411874a6d457aef6ab4748a3e45848cb9b4c2d3cb,fitted_model,272f6de52335b2d1c3dcb3935cc92b164813086e09a4cbe46ba514fe23f2be4e,-0.000451939479209,-1.06970416782e-05,6096,71,0.0116469816273,0.0640690598337,0.0116073340225,0.0710303692546,0.754476068026,5.34860309397,3.37806511198,0.338028169014,0.225600310302,1.34270631571,0.0155456036698,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,logistic_l2,route_score_only,M3,M3-M1,score_only,70213,2696d0ed3c0775d9ee46be3525aaeba79bebb9aeb37fc18b762c16de656bd226,fitted_model,272f6de52335b2d1c3dcb3935cc92b164813086e09a4cbe46ba514fe23f2be4e,0.00556336868568,0.000718922693069,6096,71,0.0116469816273,0.0700843679986,0.0123369537573,0.062178689272,0.760388054468,5.06709766798,3.80032325098,0.380281690141,-0.785608582479,1.1460915546,0.0250035277715,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,logistic_l2,route_metadata_only,M3,M3-M1,metadata_only,70213,79dff308922f6f2484b4d59c954b6133d3996b29c8cb7abcf602088bdb3d175c,fitted_model,272f6de52335b2d1c3dcb3935cc92b164813086e09a4cbe46ba514fe23f2be4e,0.00444591638051,0.000396109900439,6096,71,0.0116469816273,0.0689669156935,0.0120141409647,0.0446482352948,0.759137396996,4.78559224198,3.51881782498,0.352112676056,0.0484698773742,1.39307803425,0.0228273428345,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,logistic_l2,route_full,M3,M3-M1,full,70213,3cabc4b91631fce7f4af071b9013f9bda2d91e4ea4ba014cb1472b0342d7eaaa,fitted_model,272f6de52335b2d1c3dcb3935cc92b164813086e09a4cbe46ba514fe23f2be4e,0.00872038001314,0.00112978837453,6096,71,0.0116469816273,0.0732413793261,0.0127478194388,0.0482225542285,0.761122085208,4.78559224198,3.37806511198,0.338028169014,-0.943107557861,1.1323839965,0.0288589303597,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,logistic_l2,route_r1_score_only,M3,M3-M1,score_only,70213,1b9c9921fb1d3fc09369b3ad56ff76d823624e613861c9d543cd43ff24d76d69,fitted_model,272f6de52335b2d1c3dcb3935cc92b164813086e09a4cbe46ba514fe23f2be4e,0.00319787036177,0.000456732633214,6096,71,0.0116469816273,0.0677188696747,0.0120747636974,0.0552631775434,0.758962071182,5.63010851997,3.51881782498,0.352112676056,-0.671879940208,1.14194045315,0.0214875320215,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,logistic_l2,route_r2_score_only,M3,M3-M1,score_only,70213,c082e3b3ec505bf993d4f768b495af230987ee486096deac5f36eacab46f46ec,fitted_model,272f6de52335b2d1c3dcb3935cc92b164813086e09a4cbe46ba514fe23f2be4e,0.00611405760755,0.000722083732097,6096,71,0.0116469816273,0.0706350569205,0.0123401147963,0.072187065519,0.762328326807,5.06709766798,3.80032325098,0.380281690141,-0.657101265567,1.20122769628,0.0258980052376,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,logistic_l2,combined_score_only,M4,M4-M1,score_only,70213,0082502f1fa20786413b9392eab493b84688e65fb40e475fdc1db88732e63d6c,fitted_model,272f6de52335b2d1c3dcb3935cc92b164813086e09a4cbe46ba514fe23f2be4e,0.00330433010566,0.000465943230808,6096,71,0.0116469816273,0.0678253294186,0.012083974295,0.0690289763272,0.74557419204,5.34860309397,3.80032325098,0.380281690141,-0.883249406505,1.07001706575,0.0213867401086,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,logistic_l2,combined_metadata_only,M4,M4-M1,metadata_only,70213,bc76a02694226660ba919c53cac59186bd20aa2a3a9afa8a719d9ca42797f155,fitted_model,272f6de52335b2d1c3dcb3935cc92b164813086e09a4cbe46ba514fe23f2be4e,0.00295939735345,0.000312163711604,6096,71,0.0116469816273,0.0674803966664,0.0119301947758,0.0398623940176,0.748246157443,4.78559224198,3.65957053798,0.366197183099,-0.300346220265,1.23925247768,0.0200432512503,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,logistic_l2,combined_full,M4,M4-M1,full,70213,9a8ba31dfe776c932e3bdedbc9dd77662dedb3021de7c09146ec061f0b80a17b,fitted_model,272f6de52335b2d1c3dcb3935cc92b164813086e09a4cbe46ba514fe23f2be4e,0.00578693361425,0.000806943643971,6096,71,0.0116469816273,0.0703079329272,0.0124249747082,0.0495072960776,0.747724855356,5.06709766798,3.80032325098,0.380281690141,-1.06647975409,1.0399894925,0.0243754285485,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,xgboost,seller_score_only,M2,M2-M1,score_only,70213,20524bb94e1fecc2f3c595eb544351ca5eb698e96a6065c10a95f16341fa5c44,fitted_model,75394836d8954a5a3aa9c8c3683f84ef9171cc36615bd55c17a9ce514b1a4982,-0.00010291798091,-1.34559258965e-05,6096,71,0.0116469816273,0.0999508508384,0.0145667437375,0.0442952364367,0.715426333937,5.34860309397,3.37806511198,0.338028169014,33.2795443955,14.4054780802,0.0556720717739,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,xgboost,seller_metadata_only,M2,M2-M1,metadata_only,70213,e8bde2705aaae1234c63c7996687ae80973e0537c7203baed3885d5c02acdbd2,fitted_model,75394836d8954a5a3aa9c8c3683f84ef9171cc36615bd55c17a9ce514b1a4982,0.00137382191766,0.000172576133931,6096,71,0.0116469816273,0.101427590737,0.0147527757973,0.0504975737403,0.675768803694,4.78559224198,3.09655968598,0.30985915493,26.4903911212,11.9644631409,0.0575023247173,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,xgboost,seller_full,M2,M2-M1,full,70213,ef70570e605cebaf4b2bf19bb6357051019246af11a39d33bfa51dcdd1348f8b,fitted_model,75394836d8954a5a3aa9c8c3683f84ef9171cc36615bd55c17a9ce514b1a4982,1.7056555991e-05,1.85898995979e-06,6096,71,0.0116469816273,0.100070825375,0.0145820586534,0.0370244251598,0.661105721466,5.63010851997,3.23731239898,0.323943661972,32.0941602824,13.9314555241,0.0556611318454,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,xgboost,seller_s1_score_only,M2,M2-M1,score_only,70213,43d207f947614b8b0cd7c0ae7946bfa301047772ce938e232b0e4bd5a0d07913,fitted_model,75394836d8954a5a3aa9c8c3683f84ef9171cc36615bd55c17a9ce514b1a4982,0.00152126107855,0.000194133402845,6096,71,0.0116469816273,0.101575029898,0.0147743330662,0.0371724180767,0.682950149027,6.19311937197,3.80032325098,0.380281690141,29.3025912475,13.0391526488,0.057508135157,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,xgboost,seller_s2_score_only,M2,M2-M1,score_only,70213,a2a929f1d4f25c163d08132f402946c77bd8c8de7aede9251b5e557e8bfffe30,fitted_model,75394836d8954a5a3aa9c8c3683f84ef9171cc36615bd55c17a9ce514b1a4982,0.00148849816077,0.000190416416475,6096,71,0.0116469816273,0.10154226698,0.0147706160799,0.033690238261,0.696695692829,5.06709766798,3.65957053798,0.366197183099,28.3086881174,12.6515840502,0.0574633736711,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,xgboost,route_score_only,M3,M3-M1,score_only,70213,e4bcff94a4c6b1d10ae7cf3bf08868b48e475aab3794b3d572931044d9993512,fitted_model,75394836d8954a5a3aa9c8c3683f84ef9171cc36615bd55c17a9ce514b1a4982,0.00105468696647,0.000137911384251,6096,71,0.0116469816273,0.101108455786,0.0147181110476,0.0547141578206,0.738734147624,4.78559224198,3.65957053798,0.366197183099,12.2341915277,6.5138917372,0.0578357978893,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,xgboost,route_metadata_only,M3,M3-M1,metadata_only,70213,c2903895ef6933ce139504bb834af98bce7742381396a2e3a174f0801ad1a6b7,fitted_model,75394836d8954a5a3aa9c8c3683f84ef9171cc36615bd55c17a9ce514b1a4982,0.000898533675256,0.000112778461841,6096,71,0.0116469816273,0.100952302495,0.0146929781252,0.0540156592192,0.669922272223,4.50408681598,3.37806511198,0.338028169014,29.8149170973,13.2071522209,0.056935986537,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,xgboost,route_full,M3,M3-M1,full,70213,de409b5c44832da88d498520e79e72b7e782297ef3c54580456dfc0348576a61,fitted_model,75394836d8954a5a3aa9c8c3683f84ef9171cc36615bd55c17a9ce514b1a4982,0.000880948542899,0.000114373359887,6096,71,0.0116469816273,0.100934717362,0.0146945730233,0.0446277594877,0.729902401964,5.06709766798,4.22258138998,0.422535211268,23.6446410594,10.8796569575,0.0571635993848,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,xgboost,route_r1_score_only,M3,M3-M1,score_only,70213,d9f5ee35314fa86ed4593e2d605ee702f38e84f1f495d170ca0ff184dd2fc3c7,fitted_model,75394836d8954a5a3aa9c8c3683f84ef9171cc36615bd55c17a9ce514b1a4982,0.00184347850144,0.000239123259207,6096,71,0.0116469816273,0.101897247321,0.0148193229226,0.0429114940555,0.703395476594,6.75613022397,3.80032325098,0.380281690141,18.2986431027,8.86780042721,0.0582702700978,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,xgboost,route_r2_score_only,M3,M3-M1,score_only,70213,213bcfc0dc2479a4c31c3c756eae4a19211330503d5bf6b42298d90aa4a97e7f,fitted_model,75394836d8954a5a3aa9c8c3683f84ef9171cc36615bd55c17a9ce514b1a4982,0.0031821668564,0.0004190408853,6096,71,0.0116469816273,0.103235935676,0.0149992405487,0.0517896414728,0.681720530653,4.78559224198,3.37806511198,0.338028169014,10.8040599965,6.04041257088,0.0601765027812,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,xgboost,combined_score_only,M4,M4-M1,score_only,70213,337db820eea4a419e43e1e103b9228ddc2682f3fd2d2a5f15650956bd200bf8b,fitted_model,75394836d8954a5a3aa9c8c3683f84ef9171cc36615bd55c17a9ce514b1a4982,0.000769440782422,9.82269902131e-05,6096,71,0.0116469816273,0.100823209602,0.0146784266536,0.0502732470459,0.733844895097,5.06709766798,4.08182867698,0.408450704225,20.7115130423,9.74653920429,0.057143391341,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,xgboost,combined_metadata_only,M4,M4-M1,metadata_only,70213,3cbd072d69a13d7db5c27eb6a08557b7787a5a21eab43170d0e98aea99db0da9,fitted_model,75394836d8954a5a3aa9c8c3683f84ef9171cc36615bd55c17a9ce514b1a4982,-5.55931264675e-05,-7.02410265617e-06,6096,71,0.0116469816273,0.0999981756928,0.0145731755607,0.0281125564689,0.680080649874,3.65957053798,3.94107596398,0.394366197183,24.9356308927,11.1872800784,0.0555236905439,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
later,2018-06,2018-06-01,xgboost,combined_full,M4,M4-M1,full,70213,c83e0a3989aa5d37831fd6d290ff76d4dd0d2e30d996da73f82261932a734cb7,fitted_model,75394836d8954a5a3aa9c8c3683f84ef9171cc36615bd55c17a9ce514b1a4982,0.00135654523919,0.000175818423034,6096,71,0.0116469816273,0.101410314058,0.0147560180864,0.0448098161854,0.667086669394,5.06709766798,3.65957053798,0.366197183099,22.7014434977,10.5170669488,0.057510237658,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,,True,True,2018-06
terminal,2018-07_to_2018-08,2018-07-01,logistic_l2,seller_score_only,M2,M2-M1,score_only,77042,6c1e9f43edb1d708754f980affffb2023c5f45f1c69e50e2733774e9df136d03,fitted_model,bc969ef29276e19cde55106bab63c8587b3a8425b6a9ae87ce53e816600b21a8,-0.00594693958713,-0.00122378470848,12507,601,0.0480530902694,0.206784009587,0.0500848137757,0.0761940208695,0.61579963737,2.19405889014,1.8464788901,0.1846921797,-1.67720567446,0.55788747645,0.046411016209,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,,True,True,2018-07_to_2018-08
terminal,2018-07_to_2018-08,2018-07-01,logistic_l2,seller_metadata_only,M2,M2-M1,metadata_only,77042,a6032e22c8c9406f369b996fcc41a9fdb53c3421818c9924b99759e969d80cbd,fitted_model,bc969ef29276e19cde55106bab63c8587b3a8425b6a9ae87ce53e816600b21a8,-0.00317709466368,-0.000672832943055,12507,601,0.0480530902694,0.20955385451,0.0506357655411,0.0751480318203,0.608754153794,2.16081557362,1.92965361488,0.193011647255,-1.75551221847,0.533030736494,0.0499743152015,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,,True,True,2018-07_to_2018-08
terminal,2018-07_to_2018-08,2018-07-01,logistic_l2,seller_full,M2,M2-M1,full,77042,114df6cfc6c1ef1ecf6b98063243858b63cebe86c6edd4a68102d497cf62f008,fitted_model,bc969ef29276e19cde55106bab63c8587b3a8425b6a9ae87ce53e816600b21a8,-0.00636532417328,-0.00135173819752,12507,601,0.0480530902694,0.206365625001,0.0499568602866,0.0767316721889,0.615015346224,2.19405889014,1.92965361488,0.193011647255,-1.67150961764,0.558226722151,0.046323315017,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,,True,True,2018-07_to_2018-08
terminal,2018-07_to_2018-08,2018-07-01,logistic_l2,seller_s1_score_only,M2,M2-M1,score_only,77042,d408c678d9d2cd41800a93fbce19bb4116072ae26e5153df818c7533ed47db82,fitted_model,bc969ef29276e19cde55106bab63c8587b3a8425b6a9ae87ce53e816600b21a8,-0.00642099837378,-0.00135543257208,12507,601,0.0480530902694,0.2063099508,0.0499531659121,0.0757515158578,0.615075439808,2.22730220665,1.82984394514,0.18302828619,-1.67737607449,0.554706382137,0.0454113916854,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,,True,True,2018-07_to_2018-08
terminal,2018-07_to_2018-08,2018-07-01,logistic_l2,seller_s2_score_only,M2,M2-M1,score_only,77042,2bf21ba58a0a54dde96bb0b155737184f5de690fe8ee74c32c57eb79fbf4dfc7,fitted_model,bc969ef29276e19cde55106bab63c8587b3a8425b6a9ae87ce53e816600b21a8,0.000612214820628,0.000426319158683,12507,601,0.0480530902694,0.213343163994,0.0517349176428,0.0757828426638,0.611418256095,2.19405889014,1.8464788901,0.1846921797,-1.77346672378,0.544039675334,0.0566017230384,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,,True,True,2018-07_to_2018-08
terminal,2018-07_to_2018-08,2018-07-01,logistic_l2,route_score_only,M3,M3-M1,score_only,77042,3b6585e99d1ddde1626827aff089de43a0b4412d1bb8cf9f410599707b6bfcec,fitted_model,bc969ef29276e19cde55106bab63c8587b3a8425b6a9ae87ce53e816600b21a8,-0.000568192831334,0.000395570061223,12507,601,0.0480530902694,0.212162756342,0.0517041685454,0.0747258064651,0.615961191284,2.09432894058,1.71339933045,0.171381031614,-1.80456983522,0.518513344699,0.0533288802758,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,,True,True,2018-07_to_2018-08
terminal,2018-07_to_2018-08,2018-07-01,logistic_l2,route_metadata_only,M3,M3-M1,metadata_only,77042,c317e7b599f2706c38bd355656ffc672c1edaac40d7c060759597252059c2909,fitted_model,bc969ef29276e19cde55106bab63c8587b3a8425b6a9ae87ce53e816600b21a8,0.00775314839946,0.00226321636527,12507,601,0.0480530902694,0.220484097573,0.0535718148494,0.0709424511362,0.605094594289,1.82838240845,1.53041493594,0.153078202995,-1.89996410614,0.509191046909,0.0658828600995,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,,True,True,2018-07_to_2018-08
terminal,2018-07_to_2018-08,2018-07-01,logistic_l2,route_full,M3,M3-M1,full,77042,796b5a244731f98e9de9926fb2fd0305c96869814c52f05178d5cfa2e2b0b503,fitted_model,bc969ef29276e19cde55106bab63c8587b3a8425b6a9ae87ce53e816600b21a8,0.00416337550151,0.00180545672489,12507,601,0.0480530902694,0.216894324675,0.0531140552091,0.0731174021227,0.616906337581,1.99459899103,1.59695471576,0.159733777038,-1.86118334683,0.510960983989,0.0602835642962,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,,True,True,2018-07_to_2018-08
terminal,2018-07_to_2018-08,2018-07-01,logistic_l2,route_r1_score_only,M3,M3-M1,score_only,77042,2385aab35da0761005cf1c11f7f965ea932dcbac15e65f38f58938c8c6643664,fitted_model,bc969ef29276e19cde55106bab63c8587b3a8425b6a9ae87ce53e816600b21a8,-0.00321960114312,-0.000317689013971,12507,601,0.0480530902694,0.209511348031,0.0509909094702,0.0726039687994,0.607114297717,2.16081557362,1.74666922036,0.174708818636,-1.8678689099,0.46882283357,0.0461193852909,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,,True,True,2018-07_to_2018-08
terminal,2018-07_to_2018-08,2018-07-01,logistic_l2,route_r2_score_only,M3,M3-M1,score_only,77042,ab105a12f0c2e3cdabc0876c47a6d4566e4a33da03cbcde4f30d6caeb5e918d1,fitted_model,bc969ef29276e19cde55106bab63c8587b3a8425b6a9ae87ce53e816600b21a8,0.0031199987503,0.00118870967292,12507,601,0.0480530902694,0.215850947924,0.0524973081571,0.0764199166957,0.618726194905,2.09432894058,1.73003427541,0.173044925125,-1.77781464916,0.554602797894,0.0607779149595,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,,True,True,2018-07_to_2018-08
terminal,2018-07_to_2018-08,2018-07-01,logistic_l2,combined_score_only,M4,M4-M1,score_only,77042,9a6e14abce2de8fa7ea445a2752383f6450b707eaa86a72630ab7458980ce12e,fitted_model,bc969ef29276e19cde55106bab63c8587b3a8425b6a9ae87ce53e816600b21a8,-0.0064250112032,-0.000851393978345,12507,601,0.0480530902694,0.206305937971,0.0504572045058,0.0801758382453,0.634378896475,2.09432894058,1.8464788901,0.1846921797,-1.62394288541,0.582236220253,0.0469788789926,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,,True,True,2018-07_to_2018-08
terminal,2018-07_to_2018-08,2018-07-01,logistic_l2,combined_metadata_only,M4,M4-M1,metadata_only,77042,8a1397409aa8c66fd00c31d752efed8200e35ed9c35e6b0a6d36954d49e45a7f,fitted_model,bc969ef29276e19cde55106bab63c8587b3a8425b6a9ae87ce53e816600b21a8,0.00412768945687,0.00142020166356,12507,601,0.0480530902694,0.216858638631,0.0527288001477,0.075218447005,0.617543609075,1.928112358,1.66349449558,0.166389351082,-1.77759478641,0.560518909796,0.0625985855828,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,,True,True,2018-07_to_2018-08
terminal,2018-07_to_2018-08,2018-07-01,logistic_l2,combined_full,M4,M4-M1,full,77042,8b2454afff17bbc275de3ae7f7507c35bcb7ff442458ec18022ee260381b6d65,fitted_model,bc969ef29276e19cde55106bab63c8587b3a8425b6a9ae87ce53e816600b21a8,-0.00267699354639,0.000204733885302,12507,601,0.0480530902694,0.210053955627,0.0515133323695,0.0789003575403,0.634678386127,2.1275722571,1.74666922036,0.174708818636,-1.67638271065,0.57736983897,0.0529168168593,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,,True,True,2018-07_to_2018-08
terminal,2018-07_to_2018-08,2018-07-01,xgboost,seller_score_only,M2,M2-M1,score_only,77042,0b1cfe83748b85b90cc9040964fb9973d5e4a13fbcfb256bdf6d99249ffad07b,fitted_model,b6937089e93d917498dd0ec140ee8d6be4288e2675b8e3502c99f71719a6658e,-0.00050302076623,-6.15912282102e-05,12507,601,0.0480530902694,0.195826756159,0.0460974452029,0.054664164318,0.543624657711,1.13027276158,0.981461752395,0.0981697171381,1.12944787429,1.56845227456,0.0257327322066,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,,True,True,2018-07_to_2018-08
