period,cohort,cohort_month,origin,family,model_id,model_name,representation,probability_type,probability_variant,calibration_method,n_train,train_order_id_sha256,fitted_model_sha256,model_hash_type,n_orders,n_events,prevalence,log_loss,brier,average_precision,roc_auc,top_5pct_lift,top_10pct_lift,top_10pct_recall,calibration_intercept,calibration_slope,wace,calibration_invalid_reason,order_id_sha256,model_family,specification,n_obs,brier_score,top10_lift,comparison,reference_model,reference_specification,representation_evidence,later_month_count,primary_evidence_available,median_delta_log_loss,median_delta_brier,both_improved_month_count,high_support_guard_available,high_support_median_delta_log_loss,high_support_median_delta_brier,high_support_material_reversal,high_support_no_material_reversal,calibration_guard_available,median_delta_wace,median_delta_absolute_calibration_slope_error,calibration_not_systematically_worse,calibration_systematically_worse,score_guard_available,score_only_median_delta_log_loss,full_beats_metadata_log_loss,full_no_metadata_brier_worsening,score_contributes,benefit_not_metadata_only,all_guards_available,all_guards_pass,evidence_status,evidence_label,evidence_reason,delta_log_loss,delta_brier,delta_brier_score,delta_average_precision,delta_roc_auc,delta_top_10pct_lift,delta_top10_lift,delta_calibration_intercept,delta_calibration_slope,delta_log_loss_lower,delta_log_loss_upper,delta_brier_lower,delta_brier_upper
later,2018-01,2018-01,2018-01-01,xgboost,DPG,Promise + geographic profiles,full,calibrated,calibrated,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.219296082978,0.0538293462464,0.100432641509,0.659222497932,2.57663568434,2.40660744557,0.240694789082,8.12198126916,3.54877779433,0.0242568121817,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,xgboost,DPG,7069,0.0538293462464,2.40660744557,DPG-DP0,DP0,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,-0.00141736015436,-0.000116476355956,-0.000116476355956,0.0425055398094,0.165821669016,1.2157089158,1.2157089158,13.7995592636,4.47774264682,-0.00207589142408,-0.000802963592101,-0.000170667646215,-6.54720241973e-05
later,2018-01,2018-01,2018-01-01,xgboost,DPG,Promise + geographic profiles,full,raw,raw,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.219296082978,0.0538293462464,0.100432641509,0.659222497932,2.57663568434,2.40660744557,0.240694789082,8.12198126916,3.54877779433,0.0242568121817,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,xgboost,DPG,7069,0.0538293462464,2.40660744557,DPG-DP0,DP0,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,-0.00141736015436,-0.000116476355956,-0.000116476355956,0.0425055398094,0.165821669016,1.2157089158,1.2157089158,13.7995592636,4.47774264682,-0.00207589142408,-0.000802963592101,-0.000170667646215,-6.54720241973e-05
later,2018-01,2018-01,2018-01-01,xgboost,DPS,Promise + seller profiles,full,calibrated,calibrated,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,f33bb420e427da45e831191b3cba099d0cf9d8baa1848508a2fcb8a13e9e1a1c,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.220214673442,0.053902087899,0.0652123099744,0.537126293274,1.09011509722,1.2157089158,0.12158808933,6.56753818462,3.0443807923,0.0155631147867,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,xgboost,DPS,7069,0.053902087899,1.2157089158,DPS-DP0,DP0,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.000498769689566,-4.37347033592e-05,-4.37347033592e-05,0.00728520827527,0.0437254643579,0.0248103860368,0.0248103860368,12.2451161791,3.97334564479,-0.000890225846495,-0.00020117535781,-7.96227618152e-05,-1.69295890786e-05
later,2018-01,2018-01,2018-01-01,xgboost,DPS,Promise + seller profiles,full,raw,raw,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,f33bb420e427da45e831191b3cba099d0cf9d8baa1848508a2fcb8a13e9e1a1c,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.220214673442,0.053902087899,0.0652123099744,0.537126293274,1.09011509722,1.2157089158,0.12158808933,6.56753818462,3.0443807923,0.0155631147867,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,xgboost,DPS,7069,0.053902087899,1.2157089158,DPS-DP0,DP0,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.000498769689566,-4.37347033592e-05,-4.37347033592e-05,0.00728520827527,0.0437254643579,0.0248103860368,0.0248103860368,12.2451161791,3.97334564479,-0.000890225846495,-0.00020117535781,-7.96227618152e-05,-1.69295890786e-05
later,2018-02,2018-02,2018-02-01,logistic_l2,DP0,Direct promise baseline,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,a8cb8604f0f776858c5ecab45050abee97323f894e0032a566c1ebbfb1d8035c,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.464326163188,0.129356222676,0.135206591892,0.513177766173,0.38847258073,0.312936245588,0.0313174946004,1.48242670494,1.12816028359,0.0919092581352,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DP0,6555,0.129356222676,0.312936245588,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,
later,2018-02,2018-02,2018-02-01,logistic_l2,DP0,Direct promise baseline,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,a8cb8604f0f776858c5ecab45050abee97323f894e0032a566c1ebbfb1d8035c,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.464326163188,0.129356222676,0.135206591892,0.513177766173,0.38847258073,0.312936245588,0.0313174946004,1.48242670494,1.12816028359,0.0919092581352,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DP0,6555,0.129356222676,0.312936245588,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,
later,2018-02,2018-02,2018-02-01,logistic_l2,DPB,Promise + both profile blocks,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.388878088831,0.116050072054,0.322708388906,0.722785275419,3.10778064584,2.98908069062,0.299136069114,1.0912565237,1.18702054662,0.0606029432055,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,6555,0.116050072054,2.98908069062,DPB-DP0,DP0,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.0754480743577,-0.0133061506223,-0.0133061506223,0.187501797013,0.209607509246,2.67614444503,2.67614444503,-0.391170181242,0.0588602630275,-0.123489256076,-0.0297947004125,-0.0222377739488,-0.00502508189534
later,2018-02,2018-02,2018-02-01,logistic_l2,DPB,Promise + both profile blocks,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.388878088831,0.116050072054,0.322708388906,0.722785275419,3.10778064584,2.98908069062,0.299136069114,1.0912565237,1.18702054662,0.0606029432055,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,6555,0.116050072054,2.98908069062,DPB-DP0,DP0,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.0754480743577,-0.0133061506223,-0.0133061506223,0.187501797013,0.209607509246,2.67614444503,2.67614444503,-0.391170181242,0.0588602630275,-0.123489256076,-0.0297947004125,-0.0222377739488,-0.00502508189534
later,2018-02,2018-02,2018-02-01,logistic_l2,DPG,Promise + geographic profiles,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.396694156116,0.11830056954,0.330222270812,0.721760901871,3.47467141653,3.09698974082,0.309935205184,1.748272296,1.4194731159,0.0696934227895,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,6555,0.11830056954,3.09698974082,DPG-DP0,DP0,DP0,full,6,True,-0.0126256584508,-0.000678203167734,3,True,-0.0125311675792,-0.000651481391294,False,True,True,-0.0113356271504,-3.47809936608,True,False,True,-0.0132700613425,True,False,True,True,True,True,Mixed,Mixed,exactly_three_both_improved_months,-0.0676320070723,-0.0110556531354,-0.0110556531354,0.19501567892,0.208583135698,2.78405349523,2.78405349523,0.265845591051,0.29131283231,-0.111283826292,-0.0239087867817,-0.0185091991596,-0.00375473226066
later,2018-02,2018-02,2018-02-01,logistic_l2,DPG,Promise + geographic profiles,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.396694156116,0.11830056954,0.330222270812,0.721760901871,3.47467141653,3.09698974082,0.309935205184,1.748272296,1.4194731159,0.0696934227895,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,6555,0.11830056954,3.09698974082,DPG-DP0,DP0,DP0,full,6,True,-0.0126256584508,-0.000678203167734,3,True,-0.0125311675792,-0.000651481391294,False,True,True,-0.0113356271504,-3.47809936608,True,False,True,-0.0132700613425,True,False,True,True,True,True,Mixed,Mixed,exactly_three_both_improved_months,-0.0676320070723,-0.0110556531354,-0.0110556531354,0.19501567892,0.208583135698,2.78405349523,2.78405349523,0.265845591051,0.29131283231,-0.111283826292,-0.0239087867817,-0.0185091991596,-0.00375473226066
later,2018-02,2018-02,2018-02-01,logistic_l2,DPS,Promise + seller profiles,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,e0a7b8c16683aca61dfb68dd0becd99eda5f20940a80352f0cf2452952037c39,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.457869826247,0.128378198938,0.163693607269,0.540762374114,1.4891448928,1.21937226729,0.122030237581,-0.205949198872,0.558954775931,0.0861076378877,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPS,6555,0.128378198938,1.21937226729,DPS-DP0,DP0,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.00645633694161,-0.000978023738162,-0.000978023738162,0.0284870153764,0.0275846079409,0.906436021704,0.906436021704,-1.68837590382,-0.569205507659,-0.0107072633531,-0.00370685422303,-0.00170701852782,-0.000515172120802
later,2018-02,2018-02,2018-02-01,logistic_l2,DPS,Promise + seller profiles,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,e0a7b8c16683aca61dfb68dd0becd99eda5f20940a80352f0cf2452952037c39,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.457869826247,0.128378198938,0.163693607269,0.540762374114,1.4891448928,1.21937226729,0.122030237581,-0.205949198872,0.558954775931,0.0861076378877,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPS,6555,0.128378198938,1.21937226729,DPS-DP0,DP0,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.00645633694161,-0.000978023738162,-0.000978023738162,0.0284870153764,0.0275846079409,0.906436021704,0.906436021704,-1.68837590382,-0.569205507659,-0.0107072633531,-0.00370685422303,-0.00170701852782,-0.000515172120802
later,2018-02,2018-02,2018-02-01,random_forest,DP0,Direct promise baseline,full,calibrated,calibrated,platt,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,a1d539998d133f8fe4069ea3094163f35723e61d86c5480f711b77ef6f0d0bad,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.497580015311,0.1321436399,0.13887635016,0.492897491278,0.949599641785,0.992763261866,0.0993520518359,-13.1789658916,-3.49554800876,0.104075414957,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,random_forest,DP0,6555,0.1321436399,0.992763261866,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,
later,2018-02,2018-02,2018-02-01,random_forest,DP0,Direct promise baseline,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,a1d539998d133f8fe4069ea3094163f35723e61d86c5480f711b77ef6f0d0bad,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.570376370723,0.131003405186,0.144966586663,0.507102508722,1.05750869199,1.03592688195,0.103671706263,-1.75912386789,0.0124051113954,0.089658892841,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,random_forest,DP0,6555,0.131003405186,1.03592688195,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,
later,2018-02,2018-02,2018-02-01,random_forest,DPB,Promise + both profile blocks,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,a19fd5d41b737ba80e12c561c3cf2187bd9f1469fd07846b506552e37e71ddd1,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.478891182321,0.127063399986,0.219314501191,0.612765407618,2.07185376389,1.99631742875,0.199784017279,-0.462892615081,0.416333268557,0.0921875471799,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,random_forest,DPB,6555,0.127063399986,1.99631742875,DPB-DP0,DP0,DP0,full,6,True,-0.00761967829778,5.80000102071e-05,3,True,-0.00518208294536,0.000447151509348,False,True,True,0.00534103213212,-8.50749596363,False,True,True,-0.0562746959884,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months,-0.0186888329907,-0.0050802399135,-0.0050802399135,0.0804381510315,0.11986791634,1.00355416689,1.00355416689,12.7160732765,3.91188127732,-0.0408786487014,-0.000641643475145,-0.00965744969337,-0.00143809231018
later,2018-02,2018-02,2018-02-01,random_forest,DPB,Promise + both profile blocks,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,a19fd5d41b737ba80e12c561c3cf2187bd9f1469fd07846b506552e37e71ddd1,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.478891182321,0.127063399986,0.219314501191,0.612765407618,2.07185376389,1.99631742875,0.199784017279,-0.462892615081,0.416333268557,0.0921875471799,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,random_forest,DPB,6555,0.127063399986,1.99631742875,DPB-DP0,DP0,DP0,full,6,True,-0.00761967829778,5.80000102071e-05,3,True,-0.00518208294536,0.000447151509348,False,True,True,0.00534103213212,-8.50749596363,False,True,True,-0.0562746959884,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months,-0.0186888329907,-0.0050802399135,-0.0050802399135,0.0804381510315,0.11986791634,1.00355416689,1.00355416689,12.7160732765,3.91188127732,-0.0408786487014,-0.000641643475145,-0.00965744969337,-0.00143809231018
later,2018-02,2018-02,2018-02-01,random_forest,DPG,Promise + geographic profiles,full,calibrated,calibrated,platt,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,973d62956bfa83b8a825caf5829ea0c5c80c03bb6698d427f8507d93f494d179,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.483007229472,0.130687982458,0.180421366113,0.507666254705,1.96394471369,1.69417208818,0.169546436285,-1.18844592696,0.198296201182,0.0975988392234,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,random_forest,DPG,6555,0.130687982458,1.69417208818,DPG-DP0,DP0,DP0,full,6,True,-0.0110668832408,-0.00105165332621,5,True,-0.0104286141287,-0.000999966712794,False,True,True,-0.00195513110765,-8.56486680715,True,False,True,-0.0551472055044,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.0145727858391,-0.00145565744173,-0.00145565744173,0.041545015953,0.014768763427,0.701408826318,0.701408826318,11.9905199647,3.69384420994,-0.025042941918,-0.00684574982028,-0.00247835931054,-0.000729341579647
later,2018-02,2018-02,2018-02-01,random_forest,DPG,Promise + geographic profiles,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,973d62956bfa83b8a825caf5829ea0c5c80c03bb6698d427f8507d93f494d179,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.543938465395,0.130532989383,0.180421366113,0.50766615878,1.96394471369,1.69417208818,0.169546436285,-1.64008679772,0.046201554289,0.099465067527,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,random_forest,DPG,6555,0.130532989383,1.69417208818,DPG-DP0,DP0,DP0,full,6,True,-0.0110668832408,-0.00105165332621,5,True,-0.0104286141287,-0.000999966712794,False,True,True,-0.00195513110765,-8.56486680715,True,False,True,-0.0551472055044,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.0145727858391,-0.00145565744173,-0.00145565744173,0.041545015953,0.014768763427,0.701408826318,0.701408826318,11.9905199647,3.69384420994,-0.025042941918,-0.00684574982028,-0.00247835931054,-0.000729341579647
later,2018-02,2018-02,2018-02-01,random_forest,DPS,Promise + seller profiles,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,e985fc6386789f8a2bb4fa7693bb81db86b7e219e0147be546b3affc81c47f8c,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.486413857755,0.130098971036,0.160269511711,0.536579027844,1.31649041247,1.26253588737,0.126349892009,-1.0430283308,0.242247865349,0.0946864756742,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,random_forest,DPS,6555,0.130098971036,1.26253588737,DPS-DP0,DP0,DP0,full,6,True,0.00193643020825,0.000363597265665,2,True,0.00279488490392,0.00067073538573,True,False,True,0.00251409493846,-8.07063120161,True,False,True,-0.0428921492894,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months,-0.0111661575564,-0.00204466886352,-0.00204466886352,0.021393161551,0.0436815365661,0.269772625507,0.269772625507,12.1359375608,3.73779587411,-0.0232514842015,-0.00257927913874,-0.00392259698678,-0.00075341101764
later,2018-02,2018-02,2018-02-01,random_forest,DPS,Promise + seller profiles,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,e985fc6386789f8a2bb4fa7693bb81db86b7e219e0147be546b3affc81c47f8c,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.486413857755,0.130098971036,0.160269511711,0.536579027844,1.31649041247,1.26253588737,0.126349892009,-1.0430283308,0.242247865349,0.0946864756742,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,random_forest,DPS,6555,0.130098971036,1.26253588737,DPS-DP0,DP0,DP0,full,6,True,0.00193643020825,0.000363597265665,2,True,0.00279488490392,0.00067073538573,True,False,True,0.00251409493846,-8.07063120161,True,False,True,-0.0428921492894,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months,-0.0111661575564,-0.00204466886352,-0.00204466886352,0.021393161551,0.0436815365661,0.269772625507,0.269772625507,12.1359375608,3.73779587411,-0.0232514842015,-0.00257927913874,-0.00392259698678,-0.00075341101764
later,2018-02,2018-02,2018-02-01,xgboost,DP0,Direct promise baseline,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,d73b829acd99738a4439a9617c00d6c1853264dafc0ddc6eba6af6485003e07a,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.463476851871,0.129274614877,0.165408736013,0.57748039599,1.42439946268,1.3812358426,0.138228941685,62.6604894992,22.1688537516,0.0927568826094,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DP0,6555,0.129274614877,1.3812358426,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,
later,2018-02,2018-02,2018-02-01,xgboost,DP0,Direct promise baseline,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,d73b829acd99738a4439a9617c00d6c1853264dafc0ddc6eba6af6485003e07a,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.463476851871,0.129274614877,0.165408736013,0.57748039599,1.42439946268,1.3812358426,0.138228941685,62.6604894992,22.1688537516,0.0927568826094,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DP0,6555,0.129274614877,1.3812358426,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,
later,2018-02,2018-02,2018-02-01,xgboost,DPB,Promise + both profile blocks,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,8c7636cc25f064c253b990368fe9224c1f8cbf16cdacd64db23c63695d52b920,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.458020284021,0.128682392203,0.206864384891,0.656788434008,0.669036111257,1.03592688195,0.103671706263,-0.544371316683,0.442858116661,0.0857509794408,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DPB,6555,0.128682392203,1.03592688195,DPB-DP0,DP0,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,-0.00545656784983,-0.000592222674236,-0.000592222674236,0.0414556488787,0.0793080380182,-0.345308960649,-0.345308960649,-63.2048608159,-21.725995635,-0.00872798921407,-0.00175074438275,-0.000963725578393,-0.000168413383244
later,2018-02,2018-02,2018-02-01,xgboost,DPB,Promise + both profile blocks,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,8c7636cc25f064c253b990368fe9224c1f8cbf16cdacd64db23c63695d52b920,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.458020284021,0.128682392203,0.206864384891,0.656788434008,0.669036111257,1.03592688195,0.103671706263,-0.544371316683,0.442858116661,0.0857509794408,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DPB,6555,0.128682392203,1.03592688195,DPB-DP0,DP0,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,-0.00545656784983,-0.000592222674236,-0.000592222674236,0.0414556488787,0.0793080380182,-0.345308960649,-0.345308960649,-63.2048608159,-21.725995635,-0.00872798921407,-0.00175074438275,-0.000963725578393,-0.000168413383244
later,2018-02,2018-02,2018-02-01,xgboost,DPG,Promise + geographic profiles,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,22c8a81d99fa25cff298ca3ff2f9a92ae0baf56e645498926b0d51e2e2c125c7,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.460562722662,0.128957047135,0.186054471257,0.61631738141,0.690617921298,1.03592688195,0.103671706263,1.54969779077,1.16202603362,0.0901830080462,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DPG,6555,0.128957047135,1.03592688195,DPG-DP0,DP0,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,-0.00291412920965,-0.000317567741613,-0.000317567741613,0.0206457352444,0.0388369854199,-0.345308960649,-0.345308960649,-61.1107917085,-21.006827718,-0.00441705801445,-0.00146736545156,-0.000487859957389,-0.000154798518586
