period,cohort,cohort_month,origin,family,model_id,model_name,representation,probability_type,probability_variant,calibration_method,n_train,train_order_id_sha256,fitted_model_sha256,model_hash_type,n_orders,n_events,prevalence,log_loss,brier,average_precision,roc_auc,top_5pct_lift,top_10pct_lift,top_10pct_recall,calibration_intercept,calibration_slope,wace,calibration_invalid_reason,order_id_sha256,model_family,specification,n_obs,brier_score,top10_lift,comparison,reference_model,reference_specification,representation_evidence,later_month_count,primary_evidence_available,median_delta_log_loss,median_delta_brier,both_improved_month_count,high_support_guard_available,high_support_median_delta_log_loss,high_support_median_delta_brier,high_support_material_reversal,high_support_no_material_reversal,calibration_guard_available,median_delta_wace,median_delta_absolute_calibration_slope_error,calibration_not_systematically_worse,calibration_systematically_worse,score_guard_available,score_only_median_delta_log_loss,full_beats_metadata_log_loss,full_no_metadata_brier_worsening,score_contributes,benefit_not_metadata_only,all_guards_available,all_guards_pass,evidence_status,evidence_label,evidence_reason,delta_log_loss,delta_brier,delta_brier_score,delta_average_precision,delta_roc_auc,delta_top_10pct_lift,delta_top10_lift,delta_calibration_intercept,delta_calibration_slope,delta_log_loss_lower,delta_log_loss_upper,delta_brier_lower,delta_brier_upper,constituent_fitted_model_count,record_type,bin,n,positives,mean_probability,min_probability,max_probability,absolute_calibration_error,weight
aggregate,later_pooled,later_pooled,,xgboost,DPB,,full,raw,raw,,,,1d75b230f0d829aa3a60afc915ee561f2fcceba15ba578d35551191292494b44,,,,0.0769803824187,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,3,4027,310,0.0500251561827,0.0493770390749,0.0513692013919,0.026955226236,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPB,,full,raw,raw,,,,1d75b230f0d829aa3a60afc915ee561f2fcceba15ba578d35551191292494b44,,,,0.159672212565,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,4,4027,643,0.0528914423649,0.0513692013919,0.0542621091008,0.1067807702,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPB,,full,raw,raw,,,,1d75b230f0d829aa3a60afc915ee561f2fcceba15ba578d35551191292494b44,,,,0.29947851999,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,5,4027,1206,0.055285891092,0.0542621091008,0.0582113899291,0.244192628898,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPB,,full,raw,raw,,,,1d75b230f0d829aa3a60afc915ee561f2fcceba15ba578d35551191292494b44,,,,0.0255773528681,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,6,4027,103,0.0632229912328,0.0582113899291,0.0653441026807,0.0376456383646,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPB,,full,raw,raw,,,,1d75b230f0d829aa3a60afc915ee561f2fcceba15ba578d35551191292494b44,,,,0.0536379438788,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,7,4027,216,0.0667768466856,0.0653441026807,0.0685810223222,0.0131389028068,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPB,,full,raw,raw,,,,1d75b230f0d829aa3a60afc915ee561f2fcceba15ba578d35551191292494b44,,,,0.015644400298,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,8,4027,63,0.070922529713,0.0685810223222,0.0742938965559,0.055278129415,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPB,,full,raw,raw,,,,1d75b230f0d829aa3a60afc915ee561f2fcceba15ba578d35551191292494b44,,,,0.0409734293519,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,9,4027,165,0.075769652437,0.0742938965559,0.0784345716238,0.0347962230851,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPB,,full,raw,raw,,,,1d75b230f0d829aa3a60afc915ee561f2fcceba15ba578d35551191292494b44,,,,0.0826918301465,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,10,4027,333,0.0869530245554,0.0784345716238,0.107918247581,0.00426119440893,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPG,,full,calibrated,calibrated,,,,5ce52ead9ab04983efd74f8ba66512b8fdef2d522452ab511fe12739c559cce7,,,,0.0347653339955,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,1,4027,140,0.0418655844861,0.0404609404504,0.0435275658965,0.00710025049056,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPG,,full,calibrated,calibrated,,,,5ce52ead9ab04983efd74f8ba66512b8fdef2d522452ab511fe12739c559cce7,,,,0.079215296747,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,2,4027,319,0.0458305729912,0.0435275658965,0.0468893051147,0.0333847237558,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPG,,full,calibrated,calibrated,,,,5ce52ead9ab04983efd74f8ba66512b8fdef2d522452ab511fe12739c559cce7,,,,0.0804569158182,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,3,4027,324,0.0487642929889,0.0468893051147,0.0506460666656,0.0316926228294,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPG,,full,calibrated,calibrated,,,,5ce52ead9ab04983efd74f8ba66512b8fdef2d522452ab511fe12739c559cce7,,,,0.166625279364,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,4,4027,671,0.0527976435904,0.0506460666656,0.0540022142231,0.113827635774,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPG,,full,calibrated,calibrated,,,,5ce52ead9ab04983efd74f8ba66512b8fdef2d522452ab511fe12739c559cce7,,,,0.28606903402,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,5,4027,1152,0.0548243827633,0.0540022142231,0.0589463710785,0.231244651257,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPG,,full,calibrated,calibrated,,,,5ce52ead9ab04983efd74f8ba66512b8fdef2d522452ab511fe12739c559cce7,,,,0.045939905637,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,6,4027,185,0.0630743599168,0.0589463710785,0.0656453743577,0.0171344542799,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPG,,full,calibrated,calibrated,,,,5ce52ead9ab04983efd74f8ba66512b8fdef2d522452ab511fe12739c559cce7,,,,0.0285572386392,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,7,4027,115,0.0664049271547,0.0656453743577,0.0667194202542,0.0378476885155,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPG,,full,calibrated,calibrated,,,,5ce52ead9ab04983efd74f8ba66512b8fdef2d522452ab511fe12739c559cce7,,,,0.0161410479265,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,8,4027,65,0.0708761298412,0.0667194202542,0.0733474120498,0.0547350819147,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPG,,full,calibrated,calibrated,,,,5ce52ead9ab04983efd74f8ba66512b8fdef2d522452ab511fe12739c559cce7,,,,0.035261981624,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,9,4027,142,0.0754844955776,0.0733474120498,0.0776510462165,0.0402225139536,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPG,,full,calibrated,calibrated,,,,5ce52ead9ab04983efd74f8ba66512b8fdef2d522452ab511fe12739c559cce7,,,,0.0903898683884,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,10,4027,364,0.0831759683945,0.0776510462165,0.102632761002,0.00721389999387,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPG,,full,raw,raw,,,,5ce52ead9ab04983efd74f8ba66512b8fdef2d522452ab511fe12739c559cce7,,,,0.0347653339955,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,1,4027,140,0.0418655844861,0.0404609404504,0.0435275658965,0.00710025049056,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPG,,full,raw,raw,,,,5ce52ead9ab04983efd74f8ba66512b8fdef2d522452ab511fe12739c559cce7,,,,0.079215296747,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,2,4027,319,0.0458305729912,0.0435275658965,0.0468893051147,0.0333847237558,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPG,,full,raw,raw,,,,5ce52ead9ab04983efd74f8ba66512b8fdef2d522452ab511fe12739c559cce7,,,,0.0804569158182,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,3,4027,324,0.0487642929889,0.0468893051147,0.0506460666656,0.0316926228294,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPG,,full,raw,raw,,,,5ce52ead9ab04983efd74f8ba66512b8fdef2d522452ab511fe12739c559cce7,,,,0.166625279364,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,4,4027,671,0.0527976435904,0.0506460666656,0.0540022142231,0.113827635774,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPG,,full,raw,raw,,,,5ce52ead9ab04983efd74f8ba66512b8fdef2d522452ab511fe12739c559cce7,,,,0.28606903402,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,5,4027,1152,0.0548243827633,0.0540022142231,0.0589463710785,0.231244651257,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPG,,full,raw,raw,,,,5ce52ead9ab04983efd74f8ba66512b8fdef2d522452ab511fe12739c559cce7,,,,0.045939905637,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,6,4027,185,0.0630743599168,0.0589463710785,0.0656453743577,0.0171344542799,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPG,,full,raw,raw,,,,5ce52ead9ab04983efd74f8ba66512b8fdef2d522452ab511fe12739c559cce7,,,,0.0285572386392,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,7,4027,115,0.0664049271547,0.0656453743577,0.0667194202542,0.0378476885155,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPG,,full,raw,raw,,,,5ce52ead9ab04983efd74f8ba66512b8fdef2d522452ab511fe12739c559cce7,,,,0.0161410479265,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,8,4027,65,0.0708761298412,0.0667194202542,0.0733474120498,0.0547350819147,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPG,,full,raw,raw,,,,5ce52ead9ab04983efd74f8ba66512b8fdef2d522452ab511fe12739c559cce7,,,,0.035261981624,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,9,4027,142,0.0754844955776,0.0733474120498,0.0776510462165,0.0402225139536,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPG,,full,raw,raw,,,,5ce52ead9ab04983efd74f8ba66512b8fdef2d522452ab511fe12739c559cce7,,,,0.0903898683884,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,10,4027,364,0.0831759683945,0.0776510462165,0.102632761002,0.00721389999387,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPS,,full,calibrated,calibrated,,,,dff34e173d81f155fba985cacc0d6b5d712930afd91036e0f51d2d000e39cb1f,,,,0.0481748199652,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,1,4027,194,0.0426791607871,0.0416803397238,0.0441658645868,0.00549565917813,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPS,,full,calibrated,calibrated,,,,dff34e173d81f155fba985cacc0d6b5d712930afd91036e0f51d2d000e39cb1f,,,,0.0769803824187,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,2,4027,310,0.0464956948734,0.0441658645868,0.0502680800855,0.0304846875453,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPS,,full,calibrated,calibrated,,,,dff34e173d81f155fba985cacc0d6b5d712930afd91036e0f51d2d000e39cb1f,,,,0.149242612367,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,3,4027,601,0.0505391337803,0.0502680800855,0.0510185994208,0.0987034785863,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPS,,full,calibrated,calibrated,,,,dff34e173d81f155fba985cacc0d6b5d712930afd91036e0f51d2d000e39cb1f,,,,0.172088403278,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,4,4027,693,0.0519649340356,0.0510185994208,0.0526651442051,0.120123469242,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPS,,full,calibrated,calibrated,,,,dff34e173d81f155fba985cacc0d6b5d712930afd91036e0f51d2d000e39cb1f,,,,0.185497889248,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,5,4027,747,0.0534478502595,0.0526651442051,0.0566124655306,0.132050038988,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPS,,full,calibrated,calibrated,,,,dff34e173d81f155fba985cacc0d6b5d712930afd91036e0f51d2d000e39cb1f,,,,0.0538862676931,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,6,4027,217,0.06052692389,0.0566124655306,0.0622408762574,0.00664065619697,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPS,,full,calibrated,calibrated,,,,dff34e173d81f155fba985cacc0d6b5d712930afd91036e0f51d2d000e39cb1f,,,,0.0548795629501,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,7,4027,221,0.0648134888811,0.0622408762574,0.0706195533276,0.00993392593106,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPS,,full,calibrated,calibrated,,,,dff34e173d81f155fba985cacc0d6b5d712930afd91036e0f51d2d000e39cb1f,,,,0.0223491432828,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,8,4027,90,0.0719144097889,0.0706195533276,0.07258810848,0.0495652665061,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPS,,full,calibrated,calibrated,,,,dff34e173d81f155fba985cacc0d6b5d712930afd91036e0f51d2d000e39cb1f,,,,0.0399801340949,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,9,4027,161,0.0739906258901,0.07258810848,0.0752112492919,0.0340104917953,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPS,,full,calibrated,calibrated,,,,dff34e173d81f155fba985cacc0d6b5d712930afd91036e0f51d2d000e39cb1f,,,,0.0603426868637,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,10,4027,243,0.0767941747757,0.0752112492919,0.0848673582077,0.016451487912,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPS,,full,raw,raw,,,,dff34e173d81f155fba985cacc0d6b5d712930afd91036e0f51d2d000e39cb1f,,,,0.0481748199652,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,1,4027,194,0.0426791607871,0.0416803397238,0.0441658645868,0.00549565917813,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPS,,full,raw,raw,,,,dff34e173d81f155fba985cacc0d6b5d712930afd91036e0f51d2d000e39cb1f,,,,0.0769803824187,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,2,4027,310,0.0464956948734,0.0441658645868,0.0502680800855,0.0304846875453,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPS,,full,raw,raw,,,,dff34e173d81f155fba985cacc0d6b5d712930afd91036e0f51d2d000e39cb1f,,,,0.149242612367,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,3,4027,601,0.0505391337803,0.0502680800855,0.0510185994208,0.0987034785863,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPS,,full,raw,raw,,,,dff34e173d81f155fba985cacc0d6b5d712930afd91036e0f51d2d000e39cb1f,,,,0.172088403278,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,4,4027,693,0.0519649340356,0.0510185994208,0.0526651442051,0.120123469242,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPS,,full,raw,raw,,,,dff34e173d81f155fba985cacc0d6b5d712930afd91036e0f51d2d000e39cb1f,,,,0.185497889248,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,5,4027,747,0.0534478502595,0.0526651442051,0.0566124655306,0.132050038988,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPS,,full,raw,raw,,,,dff34e173d81f155fba985cacc0d6b5d712930afd91036e0f51d2d000e39cb1f,,,,0.0538862676931,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,6,4027,217,0.06052692389,0.0566124655306,0.0622408762574,0.00664065619697,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPS,,full,raw,raw,,,,dff34e173d81f155fba985cacc0d6b5d712930afd91036e0f51d2d000e39cb1f,,,,0.0548795629501,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,7,4027,221,0.0648134888811,0.0622408762574,0.0706195533276,0.00993392593106,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPS,,full,raw,raw,,,,dff34e173d81f155fba985cacc0d6b5d712930afd91036e0f51d2d000e39cb1f,,,,0.0223491432828,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,8,4027,90,0.0719144097889,0.0706195533276,0.07258810848,0.0495652665061,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPS,,full,raw,raw,,,,dff34e173d81f155fba985cacc0d6b5d712930afd91036e0f51d2d000e39cb1f,,,,0.0399801340949,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,9,4027,161,0.0739906258901,0.07258810848,0.0752112492919,0.0340104917953,0.1
aggregate,later_pooled,later_pooled,,xgboost,DPS,,full,raw,raw,,,,dff34e173d81f155fba985cacc0d6b5d712930afd91036e0f51d2d000e39cb1f,,,,0.0603426868637,,,,,,,,,,,,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,xgboost,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,10,4027,243,0.0767941747757,0.0752112492919,0.0848673582077,0.016451487912,0.1
later,2018-01,2018-01,,logistic_l2,DP0,,full,calibrated,calibrated,,,,46675fb422177ee9b1dd69df4d376e1fe67a3a99808c8cc426182a494de07334,,,,0.048090523338,,,,,,,,,,,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,logistic_l2,DP0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,1,707,34,0.0273496206701,0.0061206206555,0.0323299533681,0.020740902668,0.100014146272
later,2018-01,2018-01,,logistic_l2,DP0,,full,calibrated,calibrated,,,,46675fb422177ee9b1dd69df4d376e1fe67a3a99808c8cc426182a494de07334,,,,0.049504950495,,,,,,,,,,,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,logistic_l2,DP0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,2,707,35,0.0338875452843,0.0323378249069,0.0353308149726,0.0156174052108,0.100014146272
later,2018-01,2018-01,,logistic_l2,DP0,,full,calibrated,calibrated,,,,46675fb422177ee9b1dd69df4d376e1fe67a3a99808c8cc426182a494de07334,,,,0.0721357850071,,,,,,,,,,,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,logistic_l2,DP0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,3,707,51,0.0365230692649,0.0353327609337,0.0375096294519,0.0356127157422,0.100014146272
later,2018-01,2018-01,,logistic_l2,DP0,,full,calibrated,calibrated,,,,46675fb422177ee9b1dd69df4d376e1fe67a3a99808c8cc426182a494de07334,,,,0.0537482319661,,,,,,,,,,,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,logistic_l2,DP0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,4,707,38,0.0384117359218,0.037510180591,0.0392394679148,0.0153364960442,0.100014146272
later,2018-01,2018-01,,logistic_l2,DP0,,full,calibrated,calibrated,,,,46675fb422177ee9b1dd69df4d376e1fe67a3a99808c8cc426182a494de07334,,,,0.0834512022631,,,,,,,,,,,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,logistic_l2,DP0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,5,707,59,0.0400221944636,0.039241286585,0.0411135721206,0.0434290077995,0.100014146272
