period,cohort,cohort_month,origin,family,model_id,model_name,quantile,representation,n_train_breaches,train_order_id_sha256,fitted_model_sha256,model_hash_type,unconditional_training_quantile,unconditional_reference_loss,baseline_pinball_loss,dq0_reference_loss,skill,skill_vs_dq0,skill_vs_unconditional,nominal_coverage,order_id_sha256,n_orders,pinball_loss,empirical_coverage,coverage_error,median_prediction,mean_prediction,median_actual,mean_actual,mean_exceedance,p90_absolute_error,model_family,specification,n_obs,coverage,comparison,candidate_model,reference_model,ablation_id,favourable_month_count
later,2018-02,2018-02,2018-02-01,linear_quantile,DQG,Promise + state-OD profiles,0.9,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,e8f7e10d2ab1d9743993d5b5817e2533d212e201ee070da5a3d991f4bad091bc,sha256_pickle_protocol_5_fitted_wrapper,21,3.35518358531,3.35518358531,3.35518358531,0,0,0,0.9,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.35518358531,0.83909287257,-0.0609071274298,21,21,8,12.5777537797,15.6174496644,20,linear_quantile,DQG,926,0.83909287257,DQG-DQ0,DQG,DQ0,DQG_full,
later,2018-02,2018-02,2018-02-01,linear_quantile,DQG,Promise + state-OD profiles,0.9,score_only,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,eec8534efebb18db3876ecacb0eec848c2177b56dd42efcb5e6582c19d52538f,sha256_pickle_protocol_5_fitted_wrapper,,,3.35518358531,3.35518358531,0,0,,0.9,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.35518358531,0.83909287257,-0.0609071274298,21,21,8,12.5777537797,15.6174496644,20,linear_quantile,DQG,926,0.83909287257,DQG-DQ0,DQG,DQ0,DQG_score_only,
later,2018-02,2018-02,2018-02-01,linear_quantile,DQS,Promise + seller profiles,0.5,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,e2a67d2a42776075bf9af30c87ee56a979d74ed46c8f0f1734c58bea196c6c6f,sha256_pickle_protocol_5_fitted_wrapper,6,4.37958963283,4.33729835919,4.33729835919,0.00326827246744,0.00326827246744,0.012893159218,0.5,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.32312288638,0.403887688985,-0.0961123110151,6.38400120103,6.4417054984,8,12.5777537797,12.398916933,20.9113284465,linear_quantile,DQS,926,0.403887688985,DQS-DQ0,DQS,DQ0,DQS_full,
later,2018-02,2018-02,2018-02-01,linear_quantile,DQS,Promise + seller profiles,0.5,score_only,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,5f09954907880f6bd6829a19c5db039fde5cdc0d9f67d6436171678e0cdf40a2,sha256_pickle_protocol_5_fitted_wrapper,,,4.33729835919,4.33729835919,-0.000341791460149,-0.000341791460149,,0.5,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.33878081073,0.404967602592,-0.0950323974082,6.42701687016,6.44004901043,8,12.5777537797,12.4491258419,21.1870551507,linear_quantile,DQS,926,0.404967602592,DQS-DQ0,DQS,DQ0,DQS_score_only,
later,2018-02,2018-02,2018-02-01,linear_quantile,DQS,Promise + seller profiles,0.9,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,b63245a275e5fd268cdc61eec46d58867c96b6a40253194b0476f91906fc248a,sha256_pickle_protocol_5_fitted_wrapper,21,3.35518358531,3.35518358531,3.35518358531,-0.00186763298573,-0.00186763298573,-0.00186763298573,0.9,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.36144983685,0.830453563715,-0.0695464362851,20.986347732,20.9135825748,8,12.5777537797,14.9095847293,19.6703209165,linear_quantile,DQS,926,0.830453563715,DQS-DQ0,DQS,DQ0,DQS_full,
later,2018-02,2018-02,2018-02-01,linear_quantile,DQS,Promise + seller profiles,0.9,score_only,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,686cc3ee8816d229734709c8240ad058d0d22ddaf7aacf0eab323e5557d27e32,sha256_pickle_protocol_5_fitted_wrapper,,,3.35518358531,3.35518358531,-0.00186763298573,-0.00186763298573,,0.9,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.36144983685,0.830453563715,-0.0695464362851,20.986347732,20.9135825748,8,12.5777537797,14.9095847293,19.6703209165,linear_quantile,DQS,926,0.830453563715,DQS-DQ0,DQS,DQ0,DQS_score_only,
later,2018-02,2018-02,2018-02-01,xgboost_quantile,DQB,Promise + both profile blocks,0.5,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,595d1a31b53443414535689fe934c4521ef57fee57f69b14387cb4be29c78d31,sha256_pickle_protocol_5_fitted_wrapper,6,4.37958963283,4.37848811968,4.37848811968,0.000360714418154,0.000360714418154,0.000612134278563,0.5,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.37690873589,0.394168466523,-0.105831533477,6.03000020981,6.02279169977,8,12.5777537797,12.6345185962,21.9099998474,xgboost_quantile,DQB,926,0.394168466523,DQB-DQ0,DQB,DQ0,DQB_full,
later,2018-02,2018-02,2018-02-01,xgboost_quantile,DQB,Promise + both profile blocks,0.5,score_only,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,d887a4563ce7e954d1be6e3282546a9827c3584f187e786681d65b2d9bdd3055,sha256_pickle_protocol_5_fitted_wrapper,,,4.37848811968,4.37848811968,-9.61862737183e-05,-9.61862737183e-05,,0.5,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.37890927014,0.39524838013,-0.10475161987,6.03000020981,6.00764594274,8,12.5777537797,12.6729105583,21.9699997902,xgboost_quantile,DQB,926,0.39524838013,DQB-DQ0,DQB,DQ0,DQB_score_only,
later,2018-02,2018-02,2018-02-01,xgboost_quantile,DQB,Promise + both profile blocks,0.9,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,31c9dc3c102d36764f34f7b71d8f015b4ff80b67431fffc3a7cbe76446a95af7,sha256_pickle_protocol_5_fitted_wrapper,21,3.35518358531,3.34025176236,3.34025176236,0.00136153433312,0.00136153433312,0.00580584934218,0.9,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.3357038949,0.831533477322,-0.0684665226782,20.9224948883,20.9449597002,8,12.5777537797,14.8337085797,19.6185312271,xgboost_quantile,DQB,926,0.831533477322,DQB-DQ0,DQB,DQ0,DQB_full,
later,2018-02,2018-02,2018-02-01,xgboost_quantile,DQB,Promise + both profile blocks,0.9,score_only,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,76e95df044e0f760fb107f9d47dfaaa51d5811ff71c44f5e50cd6867f5f83fb0,sha256_pickle_protocol_5_fitted_wrapper,,,3.34025176236,3.34025176236,0.00195480822028,0.00195480822028,,0.9,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.33372221075,0.833693304536,-0.0663066954644,21.032201767,21.0763272827,8,12.5777537797,14.9354471479,19.9726276398,xgboost_quantile,DQB,926,0.833693304536,DQB-DQ0,DQB,DQ0,DQB_score_only,
later,2018-02,2018-02,2018-02-01,xgboost_quantile,DQG,Promise + state-OD profiles,0.5,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,aece5b7678aa6d4ddac52700ffe17187aa73e5cfd9d3626c183252aea1e2ae2d,sha256_pickle_protocol_5_fitted_wrapper,6,4.37958963283,4.37848811968,4.37848811968,0.000425458803656,0.000425458803656,0.000676862380167,0.5,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.37662525337,0.394168466523,-0.105831533477,6.03000020981,6.02595048177,8,12.5777537797,12.6314436926,21.9099998474,xgboost_quantile,DQG,926,0.394168466523,DQG-DQ0,DQG,DQ0,DQG_full,
later,2018-02,2018-02,2018-02-01,xgboost_quantile,DQG,Promise + state-OD profiles,0.5,score_only,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,1559a56e1103e6594f314d98588aa3e3ddd3d501e1029d33f33a70f26990f652,sha256_pickle_protocol_5_fitted_wrapper,,,4.37848811968,4.37848811968,-0.00014798225255,-0.00014798225255,,0.5,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.37913605822,0.396328293737,-0.103671706263,6.03000020981,6.00719233774,8,12.5777537797,12.6963326253,21.9699997902,xgboost_quantile,DQG,926,0.396328293737,DQG-DQ0,DQG,DQ0,DQG_score_only,
later,2018-02,2018-02,2018-02-01,xgboost_quantile,DQG,Promise + state-OD profiles,0.9,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,fbe46153b52221d1d702536ac68b31cac51e1d1f6d2e901300c47d18335f4dd0,sha256_pickle_protocol_5_fitted_wrapper,21,3.35518358531,3.34025176236,3.34025176236,0.0107823195102,0.0107823195102,0.0151847084986,0.9,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.30423610061,0.838012958963,-0.0619870410367,21.1453170776,21.0467273144,8,12.5777537797,15.169971199,19.5462417603,xgboost_quantile,DQG,926,0.838012958963,DQG-DQ0,DQG,DQ0,DQG_full,
later,2018-02,2018-02,2018-02-01,xgboost_quantile,DQG,Promise + state-OD profiles,0.9,score_only,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,829f232d366cc24b8a65630c992a9a6b159bf1ee5120a6558813039044b604df,sha256_pickle_protocol_5_fitted_wrapper,,,3.34025176236,3.34025176236,0.00120834788991,0.00120834788991,,0.9,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.33621557619,0.83909287257,-0.0609071274298,21.0228652954,21.0611406001,8,12.5777537797,15.4615704965,19.8537759781,xgboost_quantile,DQG,926,0.83909287257,DQG-DQ0,DQG,DQ0,DQG_score_only,
later,2018-02,2018-02,2018-02-01,xgboost_quantile,DQS,Promise + seller profiles,0.5,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,bcc3827f61cbe937e9f2a9fc39fdfe43a1287b02efb06c079ce48b5e3368ce44,sha256_pickle_protocol_5_fitted_wrapper,6,4.37958963283,4.37848811968,4.37848811968,0.000125786017237,0.000125786017237,0.000377264964626,0.5,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.3779373671,0.389848812095,-0.110151187905,6.03000020981,6.02066958852,8,12.5777537797,12.5484955442,21.9549999237,xgboost_quantile,DQS,926,0.389848812095,DQS-DQ0,DQS,DQ0,DQS_full,
later,2018-02,2018-02,2018-02-01,xgboost_quantile,DQS,Promise + seller profiles,0.5,score_only,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,5051f7f70044c52d77eebbf7a44792256c52a1ba049b479bc5786aafee78c8b1,sha256_pickle_protocol_5_fitted_wrapper,,,4.37848811968,4.37848811968,-0.000114687634964,-0.000114687634964,,0.5,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.37899027813,0.390928725702,-0.109071274298,6.03000020981,6.01052922821,8,12.5777537797,12.5807978101,21.9699997902,xgboost_quantile,DQS,926,0.390928725702,DQS-DQ0,DQS,DQ0,DQS_score_only,
later,2018-02,2018-02,2018-02-01,xgboost_quantile,DQS,Promise + seller profiles,0.9,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,ced5714e9abe5ca18dde5e9b20ffa31f4e8a85d4add5fb9b9f4714ffbbfd3802,sha256_pickle_protocol_5_fitted_wrapper,21,3.35518358531,3.34025176236,3.34025176236,-0.00443218486518,-0.00443218486518,3.7914363175e-05,0.9,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.35505637566,0.829373650108,-0.070626349892,20.8851337433,20.9033651681,8,12.5777537797,14.7837379069,19.7727050781,xgboost_quantile,DQS,926,0.829373650108,DQS-DQ0,DQS,DQ0,DQS_full,
later,2018-02,2018-02,2018-02-01,xgboost_quantile,DQS,Promise + seller profiles,0.9,score_only,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,d596e21a4bccf786eba079874a5f7e82ab4c2f0922515aad7fb6b734015049ba,sha256_pickle_protocol_5_fitted_wrapper,,,3.34025176236,3.34025176236,-0.00723770688609,-0.00723770688609,,0.9,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.36442752554,0.828293736501,-0.0717062634989,20.9112529755,20.8840874143,8,12.5777537797,14.756562227,19.7996702194,xgboost_quantile,DQS,926,0.828293736501,DQS-DQ0,DQS,DQ0,DQS_score_only,
later,2018-03,2018-03,2018-03-01,linear_quantile,DQB,Promise + both profile blocks,0.5,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,c08b2bc4bfd31a049f636f21da6c8e0fc8bb2953f906d692e826cffcd2c59486,sha256_pickle_protocol_5_fitted_wrapper,6,3.20858433735,3.1644759708,3.1644759708,0.000640987086436,0.000640987086436,0.0143791622521,0.5,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.16244758256,0.416415662651,-0.0835843373494,6.39944183296,6.25799402018,7,10.0165662651,8.63925465838,15.4668395103,linear_quantile,DQB,1328,0.416415662651,DQB-DQ0,DQB,DQ0,DQB_full,
later,2018-03,2018-03,2018-03-01,linear_quantile,DQB,Promise + both profile blocks,0.5,score_only,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,2f3d136340aaf17bc225eef6a91ecf86653f057df504424213d73472ee28829a,sha256_pickle_protocol_5_fitted_wrapper,,,3.1644759708,3.1644759708,-0.00587057350955,-0.00587057350955,,0.5,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.1830532596,0.402108433735,-0.0978915662651,6.15489919743,6.05596283314,7,10.0165662651,8.63593880043,15.6030534443,linear_quantile,DQB,1328,0.402108433735,DQB-DQ0,DQB,DQ0,DQB_score_only,
later,2018-03,2018-03,2018-03-01,linear_quantile,DQB,Promise + both profile blocks,0.9,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,a409f101fa099460fddd169d134bcdac291f2c51be18361292b82eaca7e43c27,sha256_pickle_protocol_5_fitted_wrapper,21,2.11942771084,2.11942771084,2.11942771084,-0.00294740041457,-0.00294740041457,-0.00294740041457,0.9,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,2.12567451296,0.882530120482,-0.0174698795181,20.8092783769,20.7662323324,7,10.0165662651,8.94448781709,19.3800932871,linear_quantile,DQB,1328,0.882530120482,DQB-DQ0,DQB,DQ0,DQB_full,
later,2018-03,2018-03,2018-03-01,linear_quantile,DQB,Promise + both profile blocks,0.9,score_only,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,a827967c47b9f5e3d3b5bf0fa8ca7eb61703a80ed94c817a41be85b4aa37f497,sha256_pickle_protocol_5_fitted_wrapper,,,2.11942771084,2.11942771084,-0.00299808035535,-0.00299808035535,,0.9,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,2.12578192543,0.882530120482,-0.0174698795181,20.8090221512,20.7708266798,7,10.0165662651,8.94149111467,19.3700172624,linear_quantile,DQB,1328,0.882530120482,DQB-DQ0,DQB,DQ0,DQB_score_only,
later,2018-03,2018-03,2018-03-01,linear_quantile,DQG,Promise + state-OD profiles,0.5,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,aea0d8ab535b913381acc1c4b702c65f28b04bfa563eb7da05b6a9d2963db6cd,sha256_pickle_protocol_5_fitted_wrapper,6,3.20858433735,3.1644759708,3.1644759708,0.000200061131762,0.000200061131762,0.0139442977007,0.5,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.16384288215,0.414156626506,-0.085843373494,6.40719517369,6.22332397585,7,10.0165662651,8.63791288886,15.4924582333,linear_quantile,DQG,1328,0.414156626506,DQG-DQ0,DQG,DQ0,DQG_full,
later,2018-03,2018-03,2018-03-01,linear_quantile,DQG,Promise + state-OD profiles,0.5,score_only,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,3ee80e202378cda11060d803009d56c91f1ce04344f54e3e7d1ce2f87cf73c4e,sha256_pickle_protocol_5_fitted_wrapper,,,3.1644759708,3.1644759708,-0.00521518179831,-0.00521518179831,,0.5,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.18097928828,0.405120481928,-0.0948795180723,6.18055719957,6.08675723143,7,10.0165662651,8.65029581413,15.6083909025,linear_quantile,DQG,1328,0.405120481928,DQG-DQ0,DQG,DQ0,DQG_score_only,
later,2018-03,2018-03,2018-03-01,linear_quantile,DQG,Promise + state-OD profiles,0.9,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,7aed502ca3cc80e8fd5fca9e67de9470caee019c0ffaeabd52d916a9b02fc91a,sha256_pickle_protocol_5_fitted_wrapper,21,2.11942771084,2.11942771084,2.11942771084,0,0,0,0.9,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,2.11942771084,0.888554216867,-0.0114457831325,21,21,7,10.0165662651,9.16216216216,20,linear_quantile,DQG,1328,0.888554216867,DQG-DQ0,DQG,DQ0,DQG_full,
later,2018-03,2018-03,2018-03-01,linear_quantile,DQG,Promise + state-OD profiles,0.9,score_only,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,dcf3f754ad5bb07e01630675088576140ae66e6810de8640f3a67738a9efe897,sha256_pickle_protocol_5_fitted_wrapper,,,2.11942771084,2.11942771084,0,0,,0.9,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,2.11942771084,0.896084337349,-0.0039156626506,21,21,7,10.0165662651,9.82608695652,20,linear_quantile,DQG,1328,0.896084337349,DQG-DQ0,DQG,DQ0,DQG_score_only,
later,2018-03,2018-03,2018-03-01,linear_quantile,DQS,Promise + seller profiles,0.5,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,7d57369f9adf2b6e75d0e46d4d77821a6d285c519e65fb37668473fee59579cd,sha256_pickle_protocol_5_fitted_wrapper,6,3.20858433735,3.1644759708,3.1644759708,-0.00377796652258,-0.00377796652258,0.01002095594,0.5,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.17643125507,0.417921686747,-0.082078313253,6.12802023959,6.2098775357,7,10.0165662651,8.72696251363,15.3966536866,linear_quantile,DQS,1328,0.417921686747,DQS-DQ0,DQS,DQ0,DQS_full,
later,2018-03,2018-03,2018-03-01,linear_quantile,DQS,Promise + seller profiles,0.5,score_only,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,1988b608d02bd25579856ad4639b8250c96fe95f3f99926aba32ab69ba111350,sha256_pickle_protocol_5_fitted_wrapper,,,3.1644759708,3.1644759708,-0.00226783496934,-0.00226783496934,,0.5,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.17165248006,0.42093373494,-0.0790662650602,6.13364639458,6.1975689709,7,10.0165662651,8.77473172541,15.4694978089,linear_quantile,DQS,1328,0.42093373494,DQS-DQ0,DQS,DQ0,DQS_score_only,
later,2018-03,2018-03,2018-03-01,linear_quantile,DQS,Promise + seller profiles,0.9,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,1acc56388b7d08f0bb31d59c95cc6263ba90ca2aee3083f6bbf73535ec7ed427,sha256_pickle_protocol_5_fitted_wrapper,21,2.11942771084,2.11942771084,2.11942771084,-0.00299808035535,-0.00299808035535,-0.00299808035535,0.9,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,2.12578192543,0.882530120482,-0.0174698795181,20.8090221512,20.7708266798,7,10.0165662651,8.94149111467,19.3700172624,linear_quantile,DQS,1328,0.882530120482,DQS-DQ0,DQS,DQ0,DQS_full,
later,2018-03,2018-03,2018-03-01,linear_quantile,DQS,Promise + seller profiles,0.9,score_only,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,028ce93418db8f90dff31f24eb4a784aba778b714ee09c6f9c94b183e5760ace,sha256_pickle_protocol_5_fitted_wrapper,,,2.11942771084,2.11942771084,-0.00299808035535,-0.00299808035535,,0.9,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,2.12578192543,0.882530120482,-0.0174698795181,20.8090221512,20.7708266798,7,10.0165662651,8.94149111467,19.3700172624,linear_quantile,DQS,1328,0.882530120482,DQS-DQ0,DQS,DQ0,DQS_score_only,
later,2018-03,2018-03,2018-03-01,xgboost_quantile,DQB,Promise + both profile blocks,0.5,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,f4261db97c452e33e753a873a51f100ed50a2e93a25b0ffb7ce02a657d20b5d2,sha256_pickle_protocol_5_fitted_wrapper,6,3.20858433735,3.20691263999,3.20691263999,-0.000220134753786,-0.000220134753786,0.000300987705158,0.5,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.20761859291,0.426204819277,-0.0737951807229,6,5.99255653569,7,10.0165662651,9.09666660326,15.9789998531,xgboost_quantile,DQB,1328,0.426204819277,DQB-DQ0,DQB,DQ0,DQB_full,
later,2018-03,2018-03,2018-03-01,xgboost_quantile,DQB,Promise + both profile blocks,0.5,score_only,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,34a221839dfee43bdcfa7519b5efa1676252d663b893672dbcb909f895fe8a6e,sha256_pickle_protocol_5_fitted_wrapper,,,3.20691263999,3.20691263999,0.000243029214251,0.000243029214251,,0.5,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.20613326653,0.448042168675,-0.0519578313253,6.03000020981,6.02489474595,7,10.0165662651,9.42457689855,15.9699997902,xgboost_quantile,DQB,1328,0.448042168675,DQB-DQ0,DQB,DQ0,DQB_score_only,
later,2018-03,2018-03,2018-03-01,xgboost_quantile,DQB,Promise + both profile blocks,0.9,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,eb82cc9506403d0d08d70c6632b047c280afd5c388c536c30f3f42d2966b1620,sha256_pickle_protocol_5_fitted_wrapper,21,2.11942771084,2.12123801766,2.12123801766,0.000645679096273,0.000645679096273,-0.000207918281368,0.9,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,2.11986837861,0.884036144578,-0.0159638554217,20.8794879913,20.867343341,7,10.0165662651,8.92338968252,19.4130382538,xgboost_quantile,DQB,1328,0.884036144578,DQB-DQ0,DQB,DQ0,DQB_full,
later,2018-03,2018-03,2018-03-01,xgboost_quantile,DQB,Promise + both profile blocks,0.9,score_only,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,64a3b77b410dc21b1cd50150c30832f6626e050016de1537c91b6856a9f52e47,sha256_pickle_protocol_5_fitted_wrapper,,,2.12123801766,2.12123801766,-0.00291973058697,-0.00291973058697,,0.9,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,2.12743146118,0.878765060241,-0.021234939759,20.8125190735,20.8589462099,7,10.0165662651,8.60472623458,19.7240142822,xgboost_quantile,DQB,1328,0.878765060241,DQB-DQ0,DQB,DQ0,DQB_score_only,
later,2018-03,2018-03,2018-03-01,xgboost_quantile,DQG,Promise + state-OD profiles,0.5,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,955863221c4ccf7b5553f4aa6f77b1ed492f889d419aeca14877193888e6336b,sha256_pickle_protocol_5_fitted_wrapper,6,3.20858433735,3.20691263999,3.20691263999,-3.5222104759e-05,-3.5222104759e-05,0.000485804013259,0.5,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.2070255942,0.421686746988,-0.078313253012,6,5.9960241149,7,10.0165662651,9.02157549063,15.9789998531,xgboost_quantile,DQG,1328,0.421686746988,DQG-DQ0,DQG,DQ0,DQG_full,
later,2018-03,2018-03,2018-03-01,xgboost_quantile,DQG,Promise + state-OD profiles,0.5,score_only,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,3cb1f69c979194634f6ae24a9752acdde7acb9fd1f2f26d7c7d0f386ab3894c5,sha256_pickle_protocol_5_fitted_wrapper,,,3.20691263999,3.20691263999,0.000542411142531,0.000542411142531,,0.5,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.20517317484,0.429969879518,-0.0700301204819,6.03000020981,6.00984954008,7,10.0165662651,9.13729178543,15.9699997902,xgboost_quantile,DQG,1328,0.429969879518,DQG-DQ0,DQG,DQ0,DQG_score_only,
later,2018-03,2018-03,2018-03-01,xgboost_quantile,DQG,Promise + state-OD profiles,0.9,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,a9178986ce9a1762e451e3629547d0b279b06210a7feb6b778e9efc53cf11111,sha256_pickle_protocol_5_fitted_wrapper,21,2.11942771084,2.12123801766,2.12123801766,0.000551638616981,0.000551638616981,-0.000302039085231,0.9,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,2.12006786085,0.886295180723,-0.0137048192771,20.7966537476,20.9188932353,7,10.0165662651,9.05709336136,19.7060070038,xgboost_quantile,DQG,1328,0.886295180723,DQG-DQ0,DQG,DQ0,DQG_full,
later,2018-03,2018-03,2018-03-01,xgboost_quantile,DQG,Promise + state-OD profiles,0.9,score_only,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,e178c519490739f5beed9e78109da593fa41939300d8c1759072c7b5c3ca5cb1,sha256_pickle_protocol_5_fitted_wrapper,,,2.12123801766,2.12123801766,0.00092712067402,0.00092712067402,,0.9,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,2.11927137404,0.884789156627,-0.0152108433735,20.9909896851,20.9522215746,7,10.0165662651,8.9028585596,19.7294540405,xgboost_quantile,DQG,1328,0.884789156627,DQG-DQ0,DQG,DQ0,DQG_score_only,
