task,block,period,cohort,cohort_month,family,quantile,comparison,candidate_model,model_id,specification,reference_model,representation,support_stratum,median_support,cold_start_share,baseline_pinball_loss,delta_pinball_loss,skill,skill_vs_dq0,order_id_sha256,n_orders,pinball_loss,empirical_coverage,coverage_error,median_prediction,mean_prediction,median_actual,mean_actual,mean_exceedance,p90_absolute_error,model_family,n_obs,coverage,high_support_guard_available,support_ge20_gain_present,high_support_guard,gain_only_low_support,task_evidence,model_family_evidence,candidate_specification,reference_specification,representation_evidence,later_month_count,primary_evidence_available,median_skill,favourable_month_count,high_support_guard_available_evidence,high_support_median_skill,high_support_favourable_month_count,support_ge20_gain_present_evidence,high_support_guard_evidence,gain_only_low_support_evidence,coverage_guard_available,median_absolute_coverage_error_deterioration,coverage_not_materially_worse,coverage_materially_worse,all_guards_available,all_guards_pass,evidence_status,evidence_label,evidence_reason
severity,seller,later,2018-01,2018-01,linear_quantile,0.5,DQS-DQ0,DQS,DQS,DQS,DQ0,full,0-4,3,0,4.18235261484,-0.0504923936976,0.0120727251735,0.0120727251735,f4a99bbeeb1f38f8306c75c811e5af754d8927263f75d1321011a81cb07b07dc,57,4.13186022114,0.368421052632,-0.131578947368,5.94658452711,5.85310982747,8,12.298245614,11.6445111812,18.2440673493,linear_quantile,57,0.368421052632,True,False,False,True,severity,linear_quantile,DQS,DQ0,full,6,True,0.000519832297006,3,True,-0.00279893963735,2,False,False,True,True,0.00107991360691,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,seller,later,2018-01,2018-01,linear_quantile,0.5,DQS-DQ0,DQS,DQS,DQS,DQ0,full,10-19,13.5,0,5.40877968879,-0.00326864514604,0.000604322108519,0.000604322108519,60654bcacc2bf876b516c406cec7b500c387528c18fbc94ebcacb6dde5709d19,46,5.40551104365,0.391304347826,-0.108695652174,5.86809350537,5.92450876518,7,14.0434782609,15.5496359432,25.5088840433,linear_quantile,46,0.391304347826,True,False,False,True,severity,linear_quantile,DQS,DQ0,full,6,True,0.000519832297006,3,True,-0.00279893963735,2,False,False,True,True,0.00107991360691,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,seller,later,2018-01,2018-01,linear_quantile,0.5,DQS-DQ0,DQS,DQS,DQS,DQ0,full,20+,79,0,3.57103039756,0.0495732040158,-0.0138820448153,-0.0138820448153,110c0966398bf1ff34125b1db5df85f70b9dae679c1b992ed7d31c8dd9240763,230,3.62060360157,0.460869565217,-0.0391304347826,5.59501700199,5.55553294846,6,10.3652173913,11.1762301556,15.8410667597,linear_quantile,230,0.460869565217,True,False,False,True,severity,linear_quantile,DQS,DQ0,full,6,True,0.000519832297006,3,True,-0.00279893963735,2,False,False,True,True,0.00107991360691,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,seller,later,2018-01,2018-01,linear_quantile,0.5,DQS-DQ0,DQS,DQS,DQS,DQ0,full,5-9,6.5,0,6.27140339328,0.00478335038917,-0.000762724080912,-0.000762724080912,6d11e655843bfb28f82c80463152bb819412d59b8c2143049b54e4bfce3011cd,42,6.27618674367,0.357142857143,-0.142857142857,5.80191438498,5.7566803799,8,16.0238095238,17.7485020465,17.9075246273,linear_quantile,42,0.357142857143,True,False,False,True,severity,linear_quantile,DQS,DQ0,full,6,True,0.000519832297006,3,True,-0.00279893963735,2,False,False,True,True,0.00107991360691,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,seller,later,2018-01,2018-01,linear_quantile,0.5,DQS-DQ0,DQS,DQS,DQS,DQ0,full,cold_start,0,1,4.8452444141,-0.170312180842,0.0351503796891,0.0351503796891,361b899022adbbfbbffd5b8dd4fe997666d797bf3d48b3ad30bb20961bbd0e73,28,4.67493223326,0.392857142857,-0.107142857143,6.58032750054,6.61873615282,8.5,13.7142857143,13.5432821407,17.6699403613,linear_quantile,28,0.392857142857,True,False,False,True,severity,linear_quantile,DQS,DQ0,full,6,True,0.000519832297006,3,True,-0.00279893963735,2,False,False,True,True,0.00107991360691,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,seller,later,2018-01,2018-01,linear_quantile,0.9,DQS-DQ0,DQS,DQS,DQS,DQ0,full,0-4,3,0,3.12705993467,-0.0926175181009,0.0296180821717,0.0296180821717,f4a99bbeeb1f38f8306c75c811e5af754d8927263f75d1321011a81cb07b07dc,57,3.03444241657,0.789473684211,-0.110526315789,18.6077598418,18.5248674166,8,12.298245614,11.4559561225,18.5720322407,linear_quantile,57,0.789473684211,True,False,False,True,severity,linear_quantile,DQS,DQ0,full,6,True,-0.00243285667054,1,True,-0.00562775234751,1,False,False,True,True,0,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,seller,later,2018-01,2018-01,linear_quantile,0.9,DQS-DQ0,DQS,DQS,DQS,DQ0,full,10-19,13.5,0,4.99730587116,0.000676941699607,-0.000135461329977,-0.000135461329977,60654bcacc2bf876b516c406cec7b500c387528c18fbc94ebcacb6dde5709d19,46,4.99798281286,0.760869565217,-0.139130434783,19.1938893804,19.2981275581,7,14.0434782609,18.7032566022,19.0092133859,linear_quantile,46,0.760869565217,True,False,False,True,severity,linear_quantile,DQS,DQ0,full,6,True,-0.00243285667054,1,True,-0.00562775234751,1,False,False,True,True,0,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,seller,later,2018-01,2018-01,linear_quantile,0.9,DQS-DQ0,DQS,DQS,DQS,DQ0,full,20+,79,0,3.29278660286,0.0169093698573,-0.00513527655956,-0.00513527655956,110c0966398bf1ff34125b1db5df85f70b9dae679c1b992ed7d31c8dd9240763,230,3.30969597271,0.847826086957,-0.0521739130435,17.7422213124,17.8330805161,6,10.3652173913,16.8419777672,17.5511358489,linear_quantile,230,0.847826086957,True,False,False,True,severity,linear_quantile,DQS,DQ0,full,6,True,-0.00243285667054,1,True,-0.00562775234751,1,False,False,True,True,0,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,seller,later,2018-01,2018-01,linear_quantile,0.9,DQS-DQ0,DQS,DQS,DQS,DQ0,full,5-9,6.5,0,7.20448972233,-0.0171404368388,0.0023791326658,0.0023791326658,6d11e655843bfb28f82c80463152bb819412d59b8c2143049b54e4bfce3011cd,42,7.18734928549,0.809523809524,-0.0904761904762,18.556324725,18.5438860039,8,16.0238095238,36.4105435968,18.4566306623,linear_quantile,42,0.809523809524,True,False,False,True,severity,linear_quantile,DQS,DQ0,full,6,True,-0.00243285667054,1,True,-0.00562775234751,1,False,False,True,True,0,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,seller,later,2018-01,2018-01,linear_quantile,0.9,DQS-DQ0,DQS,DQS,DQS,DQ0,full,cold_start,0,1,3.90236458853,-0.170383004368,0.0436614776766,0.0436614776766,361b899022adbbfbbffd5b8dd4fe997666d797bf3d48b3ad30bb20961bbd0e73,28,3.73198158417,0.857142857143,-0.0428571428571,20.7845044058,20.6533688957,8.5,13.7142857143,21.2665128622,20.9116437919,linear_quantile,28,0.857142857143,True,False,False,True,severity,linear_quantile,DQS,DQ0,full,6,True,-0.00243285667054,1,True,-0.00562775234751,1,False,False,True,True,0,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
