task,period,row_type,cohort,family,model_id,quantile,reference_kind,population,metric,all_mature_value,reference_value,all_mature_minus_reference,n_orders,order_id_sha256,difference_aggregation
breach,later,monthly,2018-02,xgboost,DPS,,selected_90d,common_support_ge20,calibration_slope,2.61404064993,2.94114281585,-0.32710216592,4233,4ac72d2104af843715be222f9b9df77dd51a0878970629cb35c014a8e47dea6f,paired_same_month_identical_orders
breach,later,monthly,2018-02,xgboost,DPS,,selected_90d,common_support_ge20,wace,0.0885391152943,0.0888217524673,-0.000282637172983,4233,4ac72d2104af843715be222f9b9df77dd51a0878970629cb35c014a8e47dea6f,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,,promise_only,all_mature_support_ge20,absolute_calibration_intercept_error,1.43711415685,10.1377689179,-8.70065476107,5255,152afb018ca73175460b9179518e0c0295eff28da68e2c4f0cd6733825555276,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,,promise_only,all_mature_support_ge20,absolute_calibration_slope_error,0.224936230443,4.00618025577,-3.78124402532,5255,152afb018ca73175460b9179518e0c0295eff28da68e2c4f0cd6733825555276,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,,promise_only,all_mature_support_ge20,calibration_intercept,1.43711415685,-10.1377689179,11.5748830748,5255,152afb018ca73175460b9179518e0c0295eff28da68e2c4f0cd6733825555276,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,,promise_only,all_mature_support_ge20,calibration_slope,1.22493623044,-3.00618025577,4.23111648621,5255,152afb018ca73175460b9179518e0c0295eff28da68e2c4f0cd6733825555276,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,,promise_only,all_mature_support_ge20,wace,0.102150246073,0.13787116228,-0.0357209162067,5255,152afb018ca73175460b9179518e0c0295eff28da68e2c4f0cd6733825555276,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,,promise_only,all_orders,absolute_calibration_intercept_error,1.32591674795,7.5154405307,-6.18952378275,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,,promise_only,all_orders,absolute_calibration_slope_error,0.168955391674,3.09677601469,-2.92782062302,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,,promise_only,all_orders,calibration_intercept,1.32591674795,-7.5154405307,8.84135727864,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,,promise_only,all_orders,calibration_slope,1.16895539167,-2.09677601469,3.26573140636,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,,promise_only,all_orders,wace,0.102402865551,0.136962089728,-0.0345592241771,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,,selected_90d,all_orders,absolute_calibration_intercept_error,1.32591674795,1.44061490281,-0.114698154864,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,,selected_90d,all_orders,absolute_calibration_slope_error,0.168955391674,0.242744866267,-0.0737894745935,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,,selected_90d,all_orders,calibration_intercept,1.32591674795,1.44061490281,-0.114698154864,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,,selected_90d,all_orders,calibration_slope,1.16895539167,1.24274486627,-0.0737894745935,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,,selected_90d,all_orders,wace,0.102402865551,0.0994453559667,0.00295750958433,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,,selected_90d,common_support_ge20,absolute_calibration_intercept_error,1.43804486185,1.70741642191,-0.269371560061,4314,a51d8daf3a6cb588adf047ca40cc702a848e822cc66ecccad2616dc719c8289a,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,,selected_90d,common_support_ge20,absolute_calibration_slope_error,0.231356646881,0.345341246234,-0.113984599353,4314,a51d8daf3a6cb588adf047ca40cc702a848e822cc66ecccad2616dc719c8289a,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,,selected_90d,common_support_ge20,calibration_intercept,1.43804486185,1.70741642191,-0.269371560061,4314,a51d8daf3a6cb588adf047ca40cc702a848e822cc66ecccad2616dc719c8289a,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,,selected_90d,common_support_ge20,calibration_slope,1.23135664688,1.34534124623,-0.113984599353,4314,a51d8daf3a6cb588adf047ca40cc702a848e822cc66ecccad2616dc719c8289a,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,,selected_90d,common_support_ge20,wace,0.10271474826,0.104010241693,-0.00129549343274,4314,a51d8daf3a6cb588adf047ca40cc702a848e822cc66ecccad2616dc719c8289a,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,,promise_only,all_mature_support_ge20,absolute_calibration_intercept_error,1.81602390926,8.5983477627,-6.78232385344,6811,a47774f9289c7e7ab116cd7fa0db792f6203c9b45191dc9f9c930e7ca0516bb3,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,,promise_only,all_mature_support_ge20,absolute_calibration_slope_error,0.351456081374,3.46907251013,-3.11761642876,6811,a47774f9289c7e7ab116cd7fa0db792f6203c9b45191dc9f9c930e7ca0516bb3,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,,promise_only,all_mature_support_ge20,calibration_intercept,1.81602390926,-8.5983477627,10.414371672,6811,a47774f9289c7e7ab116cd7fa0db792f6203c9b45191dc9f9c930e7ca0516bb3,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,,promise_only,all_mature_support_ge20,calibration_slope,1.35145608137,-2.46907251013,3.82052859151,6811,a47774f9289c7e7ab116cd7fa0db792f6203c9b45191dc9f9c930e7ca0516bb3,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,,promise_only,all_mature_support_ge20,wace,0.106870882232,0.135654815044,-0.0287839328124,6811,a47774f9289c7e7ab116cd7fa0db792f6203c9b45191dc9f9c930e7ca0516bb3,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,,promise_only,all_orders,absolute_calibration_intercept_error,1.76213906638,7.5154405307,-5.75330146432,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,,promise_only,all_orders,absolute_calibration_slope_error,0.324407319233,3.09677601469,-2.77236869546,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,,promise_only,all_orders,calibration_intercept,1.76213906638,-7.5154405307,9.27757959708,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,,promise_only,all_orders,calibration_slope,1.32440731923,-2.09677601469,3.42118333392,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,,promise_only,all_orders,wace,0.108010014661,0.136962089728,-0.0289520750672,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,,selected_90d,all_orders,absolute_calibration_intercept_error,1.76213906638,2.17314759364,-0.411008527261,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,,selected_90d,all_orders,absolute_calibration_slope_error,0.324407319233,0.506967564071,-0.182560244838,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,,selected_90d,all_orders,calibration_intercept,1.76213906638,2.17314759364,-0.411008527261,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,,selected_90d,all_orders,calibration_slope,1.32440731923,1.50696756407,-0.182560244838,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,,selected_90d,all_orders,wace,0.108010014661,0.107736286282,0.000273728378481,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,,selected_90d,common_support_ge20,absolute_calibration_intercept_error,1.83256928931,2.35531979142,-0.522750502104,6658,e228da62144feb1362561964dc2758518495f0c492db6ad9bda07a346ba26585,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,,selected_90d,common_support_ge20,absolute_calibration_slope_error,0.359879100057,0.584934518696,-0.225055418639,6658,e228da62144feb1362561964dc2758518495f0c492db6ad9bda07a346ba26585,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,,selected_90d,common_support_ge20,calibration_intercept,1.83256928931,2.35531979142,-0.522750502104,6658,e228da62144feb1362561964dc2758518495f0c492db6ad9bda07a346ba26585,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,,selected_90d,common_support_ge20,calibration_slope,1.35987910006,1.5849345187,-0.225055418639,6658,e228da62144feb1362561964dc2758518495f0c492db6ad9bda07a346ba26585,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,,selected_90d,common_support_ge20,wace,0.10688475607,0.107341227431,-0.000456471361668,6658,e228da62144feb1362561964dc2758518495f0c492db6ad9bda07a346ba26585,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,,promise_only,all_mature_support_ge20,absolute_calibration_intercept_error,0.471911394463,9.03467056961,-8.56275917515,5381,ea9455d468abe33bda724fd2a58a3268cbda8a0eb80fc70bc33354dc413e863c,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,,promise_only,all_mature_support_ge20,absolute_calibration_slope_error,0.657241457712,3.62655878626,-2.96931732854,5381,ea9455d468abe33bda724fd2a58a3268cbda8a0eb80fc70bc33354dc413e863c,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,,promise_only,all_mature_support_ge20,calibration_intercept,-0.471911394463,-9.03467056961,8.56275917515,5381,ea9455d468abe33bda724fd2a58a3268cbda8a0eb80fc70bc33354dc413e863c,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,,promise_only,all_mature_support_ge20,calibration_slope,0.342758542288,-2.62655878626,2.96931732854,5381,ea9455d468abe33bda724fd2a58a3268cbda8a0eb80fc70bc33354dc413e863c,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,,promise_only,all_mature_support_ge20,wace,0.134434408088,0.138919295667,-0.00448488757888,5381,ea9455d468abe33bda724fd2a58a3268cbda8a0eb80fc70bc33354dc413e863c,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,,promise_only,all_orders,absolute_calibration_intercept_error,0.520999086616,7.5154405307,-6.99444144408,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,,promise_only,all_orders,absolute_calibration_slope_error,0.67237930925,3.09677601469,-2.42439670544,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,,promise_only,all_orders,calibration_intercept,-0.520999086616,-7.5154405307,6.99444144408,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,,promise_only,all_orders,calibration_slope,0.32762069075,-2.09677601469,2.42439670544,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,,promise_only,all_orders,wace,0.133389528299,0.136962089728,-0.00357256142946,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,,selected_90d,all_orders,absolute_calibration_intercept_error,0.520999086616,0.791714249312,-0.270715162696,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,,selected_90d,all_orders,absolute_calibration_slope_error,0.67237930925,0.76702335445,-0.0946440452001,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,,selected_90d,all_orders,calibration_intercept,-0.520999086616,-0.791714249312,0.270715162696,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,,selected_90d,all_orders,calibration_slope,0.32762069075,0.23297664555,0.0946440452001,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,,selected_90d,all_orders,wace,0.133389528299,0.13283169181,0.00055783648857,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,,selected_90d,common_support_ge20,absolute_calibration_intercept_error,0.835722777714,1.05190026618,-0.216177488466,4479,31be360739eb9ee1ee28f4171fa3dc87946a8c434f4f877482923c25a6875d40,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,,selected_90d,common_support_ge20,absolute_calibration_slope_error,0.790330425466,0.869028848564,-0.0786984230984,4479,31be360739eb9ee1ee28f4171fa3dc87946a8c434f4f877482923c25a6875d40,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,,selected_90d,common_support_ge20,calibration_intercept,-0.835722777714,-1.05190026618,0.216177488466,4479,31be360739eb9ee1ee28f4171fa3dc87946a8c434f4f877482923c25a6875d40,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,,selected_90d,common_support_ge20,calibration_slope,0.209669574534,0.130971151436,0.0786984230984,4479,31be360739eb9ee1ee28f4171fa3dc87946a8c434f4f877482923c25a6875d40,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,,selected_90d,common_support_ge20,wace,0.135936517954,0.13776774004,-0.00183122208523,4479,31be360739eb9ee1ee28f4171fa3dc87946a8c434f4f877482923c25a6875d40,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,,promise_only,all_mature_support_ge20,absolute_calibration_intercept_error,2.23036072218,27.7405759501,-25.510215228,5255,152afb018ca73175460b9179518e0c0295eff28da68e2c4f0cd6733825555276,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,,promise_only,all_mature_support_ge20,absolute_calibration_slope_error,0.297047258314,9.05671935062,-8.75967209231,5255,152afb018ca73175460b9179518e0c0295eff28da68e2c4f0cd6733825555276,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,,promise_only,all_mature_support_ge20,calibration_intercept,2.23036072218,27.7405759501,-25.510215228,5255,152afb018ca73175460b9179518e0c0295eff28da68e2c4f0cd6733825555276,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,,promise_only,all_mature_support_ge20,calibration_slope,1.29704725831,10.0567193506,-8.75967209231,5255,152afb018ca73175460b9179518e0c0295eff28da68e2c4f0cd6733825555276,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,,promise_only,all_mature_support_ge20,wace,0.134824588226,0.138508533886,-0.00368394565998,5255,152afb018ca73175460b9179518e0c0295eff28da68e2c4f0cd6733825555276,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,,promise_only,all_orders,absolute_calibration_intercept_error,2.26635124583,26.1558272828,-23.8894760369,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,,promise_only,all_orders,absolute_calibration_slope_error,0.30986565006,8.51371214022,-8.20384649016,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,,promise_only,all_orders,calibration_intercept,2.26635124583,26.1558272828,-23.8894760369,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,,promise_only,all_orders,calibration_slope,1.30986565006,9.51371214022,-8.20384649016,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,,promise_only,all_orders,wace,0.134204637181,0.137636860679,-0.00343222349807,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,,selected_90d,all_orders,absolute_calibration_intercept_error,2.26635124583,44.8430165241,-42.5766652782,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,,selected_90d,all_orders,absolute_calibration_slope_error,0.30986565006,15.07175373,-14.76188808,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,,selected_90d,all_orders,calibration_intercept,2.26635124583,44.8430165241,-42.5766652782,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,,selected_90d,all_orders,calibration_slope,1.30986565006,16.07175373,-14.76188808,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,,selected_90d,all_orders,wace,0.134204637181,0.136975588936,-0.00277095175533,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,,selected_90d,common_support_ge20,absolute_calibration_intercept_error,2.17333177536,51.1679496881,-48.9946179127,4314,a51d8daf3a6cb588adf047ca40cc702a848e822cc66ecccad2616dc719c8289a,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,,selected_90d,common_support_ge20,absolute_calibration_slope_error,0.272941785156,17.2510686014,-16.9781268162,4314,a51d8daf3a6cb588adf047ca40cc702a848e822cc66ecccad2616dc719c8289a,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,,selected_90d,common_support_ge20,calibration_intercept,2.17333177536,51.1679496881,-48.9946179127,4314,a51d8daf3a6cb588adf047ca40cc702a848e822cc66ecccad2616dc719c8289a,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,,selected_90d,common_support_ge20,calibration_slope,1.27294178516,18.2510686014,-16.9781268162,4314,a51d8daf3a6cb588adf047ca40cc702a848e822cc66ecccad2616dc719c8289a,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,,selected_90d,common_support_ge20,wace,0.137000170704,0.140344655807,-0.00334448510276,4314,a51d8daf3a6cb588adf047ca40cc702a848e822cc66ecccad2616dc719c8289a,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,,promise_only,all_mature_support_ge20,absolute_calibration_intercept_error,3.24174105411,25.5841119129,-22.3423708588,6811,a47774f9289c7e7ab116cd7fa0db792f6203c9b45191dc9f9c930e7ca0516bb3,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,,promise_only,all_mature_support_ge20,absolute_calibration_slope_error,0.65217476738,8.31931355157,-7.66713878419,6811,a47774f9289c7e7ab116cd7fa0db792f6203c9b45191dc9f9c930e7ca0516bb3,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,,promise_only,all_mature_support_ge20,calibration_intercept,3.24174105411,25.5841119129,-22.3423708588,6811,a47774f9289c7e7ab116cd7fa0db792f6203c9b45191dc9f9c930e7ca0516bb3,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,,promise_only,all_mature_support_ge20,calibration_slope,1.65217476738,9.31931355157,-7.66713878419,6811,a47774f9289c7e7ab116cd7fa0db792f6203c9b45191dc9f9c930e7ca0516bb3,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,,promise_only,all_mature_support_ge20,wace,0.133508763325,0.136377907297,-0.00286914397213,6811,a47774f9289c7e7ab116cd7fa0db792f6203c9b45191dc9f9c930e7ca0516bb3,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,,promise_only,all_orders,absolute_calibration_intercept_error,3.26645678342,26.1558272828,-22.8893704993,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,,promise_only,all_orders,absolute_calibration_slope_error,0.657591062618,8.51371214022,-7.8561210776,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,,promise_only,all_orders,calibration_intercept,3.26645678342,26.1558272828,-22.8893704993,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,,promise_only,all_orders,calibration_slope,1.65759106262,9.51371214022,-7.8561210776,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,,promise_only,all_orders,wace,0.134800706382,0.137636860679,-0.00283615429693,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,,selected_90d,all_orders,absolute_calibration_intercept_error,3.26645678342,36.1028548645,-32.836398081,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,,selected_90d,all_orders,absolute_calibration_slope_error,0.657591062618,12.0055792711,-11.3479882085,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,,selected_90d,all_orders,calibration_intercept,3.26645678342,36.1028548645,-32.836398081,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,,selected_90d,all_orders,calibration_slope,1.65759106262,13.0055792711,-11.3479882085,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,,selected_90d,all_orders,wace,0.134800706382,0.13737400315,-0.00257329676768,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,,selected_90d,common_support_ge20,absolute_calibration_intercept_error,3.20339524522,35.9089560189,-32.7055607736,6658,e228da62144feb1362561964dc2758518495f0c492db6ad9bda07a346ba26585,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,,selected_90d,common_support_ge20,absolute_calibration_slope_error,0.638400174268,11.9351860269,-11.2967858527,6658,e228da62144feb1362561964dc2758518495f0c492db6ad9bda07a346ba26585,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,,selected_90d,common_support_ge20,calibration_intercept,3.20339524522,35.9089560189,-32.7055607736,6658,e228da62144feb1362561964dc2758518495f0c492db6ad9bda07a346ba26585,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,,selected_90d,common_support_ge20,calibration_slope,1.63840017427,12.9351860269,-11.2967858527,6658,e228da62144feb1362561964dc2758518495f0c492db6ad9bda07a346ba26585,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,,selected_90d,common_support_ge20,wace,0.133747077148,0.136458580939,-0.00271150379141,6658,e228da62144feb1362561964dc2758518495f0c492db6ad9bda07a346ba26585,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPS,,promise_only,all_mature_support_ge20,absolute_calibration_intercept_error,7.478817159,28.5161117187,-21.0372945597,5381,ea9455d468abe33bda724fd2a58a3268cbda8a0eb80fc70bc33354dc413e863c,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPS,,promise_only,all_mature_support_ge20,absolute_calibration_slope_error,2.0786705583,9.32173802177,-7.24306746348,5381,ea9455d468abe33bda724fd2a58a3268cbda8a0eb80fc70bc33354dc413e863c,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPS,,promise_only,all_mature_support_ge20,calibration_intercept,7.478817159,28.5161117187,-21.0372945597,5381,ea9455d468abe33bda724fd2a58a3268cbda8a0eb80fc70bc33354dc413e863c,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPS,,promise_only,all_mature_support_ge20,calibration_slope,3.0786705583,10.3217380218,-7.24306746348,5381,ea9455d468abe33bda724fd2a58a3268cbda8a0eb80fc70bc33354dc413e863c,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPS,,promise_only,all_mature_support_ge20,wace,0.13932005608,0.139620405508,-0.000300349428458,5381,ea9455d468abe33bda724fd2a58a3268cbda8a0eb80fc70bc33354dc413e863c,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPS,,promise_only,all_orders,absolute_calibration_intercept_error,8.43268464329,26.1558272828,-17.7231426395,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPS,,promise_only,all_orders,absolute_calibration_slope_error,2.41162436802,8.51371214022,-6.1020877722,7003,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,paired_same_month_identical_orders
