period,cohort,cohort_month,origin,family,model_id,model_name,representation,probability_type,probability_variant,calibration_method,n_train,train_order_id_sha256,fitted_model_sha256,model_hash_type,n_orders,n_events,prevalence,log_loss,brier,average_precision,roc_auc,top_5pct_lift,top_10pct_lift,top_10pct_recall,calibration_intercept,calibration_slope,wace,calibration_invalid_reason,order_id_sha256,model_family,specification,n_obs,brier_score,top10_lift,history_mode
later,2018-05,2018-05,2018-05-01,xgboost,DPG,Promise + geographic profiles,full,calibrated,calibrated,none,63102,3a2c7cf7131e9bd4bb5b4f153fa8d9fc4c621e39e39bbd1626a60fe9aeb83b96,789f649eab809bfce34abe8d1a8a80cc5554c5215519b3b6ccf7dd4f5d9c75d9,sha256_pickle_protocol_5_fitted_wrapper,6749,443,0.0656393539784,0.24028180907,0.0610577466959,0.117690598891,0.646430645077,2.70439579521,2.36985201906,0.237020316027,13.3912407004,6.41835014167,0.0359677714811,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,xgboost,DPG,6749,0.0610577466959,2.36985201906,all_mature
later,2018-05,2018-05,2018-05-01,xgboost,DPG,Promise + geographic profiles,full,raw,raw,none,63102,3a2c7cf7131e9bd4bb5b4f153fa8d9fc4c621e39e39bbd1626a60fe9aeb83b96,789f649eab809bfce34abe8d1a8a80cc5554c5215519b3b6ccf7dd4f5d9c75d9,sha256_pickle_protocol_5_fitted_wrapper,6749,443,0.0656393539784,0.24028180907,0.0610577466959,0.117690598891,0.646430645077,2.70439579521,2.36985201906,0.237020316027,13.3912407004,6.41835014167,0.0359677714811,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,xgboost,DPG,6749,0.0610577466959,2.36985201906,all_mature
later,2018-05,2018-05,2018-05-01,xgboost,DPS,Promise + seller profiles,full,calibrated,calibrated,none,63102,3a2c7cf7131e9bd4bb5b4f153fa8d9fc4c621e39e39bbd1626a60fe9aeb83b96,fe898ab3c8812be79c89404ec1a574be2978f23f01bd2e935872e1dc9244eade,sha256_pickle_protocol_5_fitted_wrapper,6749,443,0.0656393539784,0.243110622853,0.0614544593171,0.0651748613976,0.505860089535,0.540879159042,0.586820499958,0.058690744921,-6.87756714743,-1.68283237279,0.02219664169,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,xgboost,DPS,6749,0.0614544593171,0.586820499958,all_mature
later,2018-05,2018-05,2018-05-01,xgboost,DPS,Promise + seller profiles,full,raw,raw,none,63102,3a2c7cf7131e9bd4bb5b4f153fa8d9fc4c621e39e39bbd1626a60fe9aeb83b96,fe898ab3c8812be79c89404ec1a574be2978f23f01bd2e935872e1dc9244eade,sha256_pickle_protocol_5_fitted_wrapper,6749,443,0.0656393539784,0.243110622853,0.0614544593171,0.0651748613976,0.505860089535,0.540879159042,0.586820499958,0.058690744921,-6.87756714743,-1.68283237279,0.02219664169,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,xgboost,DPS,6749,0.0614544593171,0.586820499958,all_mature
later,2018-06,2018-06,2018-06-01,logistic_l2,DP0,Direct promise baseline,full,calibrated,calibrated,none,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,dba6c728dea00a062ea3492fa346ad045cc15bb612707f7fee7288136b7b53a5,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.105842971954,0.0153355990236,0.0195490681575,0.57774998539,3.09655968598,1.54827984299,0.154929577465,85.5766387825,35.5430176828,0.0618702530042,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,logistic_l2,DP0,6096,0.0153355990236,1.54827984299,all_mature
later,2018-06,2018-06,2018-06-01,logistic_l2,DP0,Direct promise baseline,full,raw,raw,none,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,dba6c728dea00a062ea3492fa346ad045cc15bb612707f7fee7288136b7b53a5,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.105842971954,0.0153355990236,0.0195490681575,0.57774998539,3.09655968598,1.54827984299,0.154929577465,85.5766387825,35.5430176828,0.0618702530042,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,logistic_l2,DP0,6096,0.0153355990236,1.54827984299,all_mature
later,2018-06,2018-06,2018-06-01,logistic_l2,DPB,Promise + both profile blocks,full,calibrated,calibrated,none,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,660049abc0db9b467f571f33692d6df25accdad757e81560e494a660b3fb9f65,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.0999507910598,0.0168090856926,0.0489680451604,0.731347086669,5.34860309397,3.37806511198,0.338028169014,-1.8322317832,1.03335507843,0.0584381630924,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,logistic_l2,DPB,6096,0.0168090856926,3.37806511198,all_mature
later,2018-06,2018-06,2018-06-01,logistic_l2,DPB,Promise + both profile blocks,full,raw,raw,none,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,660049abc0db9b467f571f33692d6df25accdad757e81560e494a660b3fb9f65,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.0999507910598,0.0168090856926,0.0489680451604,0.731347086669,5.34860309397,3.37806511198,0.338028169014,-1.8322317832,1.03335507843,0.0584381630924,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,logistic_l2,DPB,6096,0.0168090856926,3.37806511198,all_mature
later,2018-06,2018-06,2018-06-01,logistic_l2,DPG,Promise + geographic profiles,full,calibrated,calibrated,none,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,3b92cbdc914029f070a9977b00866b7498fac6b6dc3e0e7e7390ae0edba42cae,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.104618406049,0.017427372882,0.0619350836067,0.759857401671,5.63010851997,3.37806511198,0.338028169014,-1.45921673799,1.25587602761,0.0645060784438,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,logistic_l2,DPG,6096,0.017427372882,3.37806511198,all_mature
later,2018-06,2018-06,2018-06-01,logistic_l2,DPG,Promise + geographic profiles,full,raw,raw,none,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,3b92cbdc914029f070a9977b00866b7498fac6b6dc3e0e7e7390ae0edba42cae,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.104618406049,0.017427372882,0.0619350836067,0.759857401671,5.63010851997,3.37806511198,0.338028169014,-1.45921673799,1.25587602761,0.0645060784438,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,logistic_l2,DPG,6096,0.017427372882,3.37806511198,all_mature
later,2018-06,2018-06,2018-06-01,logistic_l2,DPS,Promise + seller profiles,full,calibrated,calibrated,none,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,db9d9e23b2830da07346b687da4e8d0896848dbb4534a79f9a9c92552662f055,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.104796138324,0.0154238479076,0.00964529486169,0.42989655777,0.563010851997,0.563010851997,0.056338028169,-6.99188715275,-0.971033979382,0.0593940840061,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,logistic_l2,DPS,6096,0.0154238479076,0.563010851997,all_mature
later,2018-06,2018-06,2018-06-01,logistic_l2,DPS,Promise + seller profiles,full,raw,raw,none,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,db9d9e23b2830da07346b687da4e8d0896848dbb4534a79f9a9c92552662f055,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.104796138324,0.0154238479076,0.00964529486169,0.42989655777,0.563010851997,0.563010851997,0.056338028169,-6.99188715275,-0.971033979382,0.0593940840061,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,logistic_l2,DPS,6096,0.0154238479076,0.563010851997,all_mature
later,2018-06,2018-06,2018-06-01,xgboost,DP0,Direct promise baseline,full,calibrated,calibrated,none,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,576616a45e4d43f274301c9b0102eaede5e92598d28ef4094ddd919b1580831f,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.105289280775,0.0152636624324,0.0122535866592,0.526025363801,0.844516277996,0.703763564997,0.0704225352113,6.17554648112,4.17779598959,0.0612702118331,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,xgboost,DP0,6096,0.0152636624324,0.703763564997,all_mature
later,2018-06,2018-06,2018-06-01,xgboost,DP0,Direct promise baseline,full,raw,raw,none,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,576616a45e4d43f274301c9b0102eaede5e92598d28ef4094ddd919b1580831f,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.105289280775,0.0152636624324,0.0122535866592,0.526025363801,0.844516277996,0.703763564997,0.0704225352113,6.17554648112,4.17779598959,0.0612702118331,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,xgboost,DP0,6096,0.0152636624324,0.703763564997,all_mature
later,2018-06,2018-06,2018-06-01,xgboost,DPB,Promise + both profile blocks,full,calibrated,calibrated,none,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,a29770e921039ca1635771b1deb102ea235fb6140e8770854d32468012e0dea5,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.10456344569,0.0151809644985,0.0297935643592,0.658797264917,3.09655968598,3.51881782498,0.352112676056,13.7893729004,7.22196347094,0.0610449973633,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,xgboost,DPB,6096,0.0151809644985,3.51881782498,all_mature
later,2018-06,2018-06,2018-06-01,xgboost,DPB,Promise + both profile blocks,full,raw,raw,none,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,a29770e921039ca1635771b1deb102ea235fb6140e8770854d32468012e0dea5,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.10456344569,0.0151809644985,0.0297935643592,0.658797264917,3.09655968598,3.51881782498,0.352112676056,13.7893729004,7.22196347094,0.0610449973633,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,xgboost,DPB,6096,0.0151809644985,3.51881782498,all_mature
later,2018-06,2018-06,2018-06-01,xgboost,DPG,Promise + geographic profiles,full,calibrated,calibrated,none,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,c15897ce23260fd11279c851a80b48b61599796ac5be523865270c54c5639ddc,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.104349249053,0.0151574482785,0.0255056699863,0.684701069487,3.65957053798,2.53354883399,0.253521126761,13.1789659311,6.98317747451,0.0608957688302,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,xgboost,DPG,6096,0.0151574482785,2.53354883399,all_mature
later,2018-06,2018-06,2018-06-01,xgboost,DPG,Promise + geographic profiles,full,raw,raw,none,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,c15897ce23260fd11279c851a80b48b61599796ac5be523865270c54c5639ddc,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.104349249053,0.0151574482785,0.0255056699863,0.684701069487,3.65957053798,2.53354883399,0.253521126761,13.1789659311,6.98317747451,0.0608957688302,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,xgboost,DPG,6096,0.0151574482785,2.53354883399,all_mature
later,2018-06,2018-06,2018-06-01,xgboost,DPS,Promise + seller profiles,full,calibrated,calibrated,none,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,34426c5a502a1fac269a7881e1765e2b86a97eec69f6e361f8c67a4229c77107,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.105629673311,0.0153096750359,0.0104305805916,0.450421366373,0.844516277996,0.844516277996,0.0845070422535,-18.0869190907,-5.36909681019,0.0615349180662,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,xgboost,DPS,6096,0.0153096750359,0.844516277996,all_mature
later,2018-06,2018-06,2018-06-01,xgboost,DPS,Promise + seller profiles,full,raw,raw,none,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,34426c5a502a1fac269a7881e1765e2b86a97eec69f6e361f8c67a4229c77107,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.105629673311,0.0153096750359,0.0104305805916,0.450421366373,0.844516277996,0.844516277996,0.0845070422535,-18.0869190907,-5.36909681019,0.0615349180662,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,xgboost,DPS,6096,0.0153096750359,0.844516277996,all_mature
