profile_code,candidate_id,base_candidate_id,target,target_kind,period,anchor_date,calendar_month,horizon_days,metric,selected_90d_value,all_mature_value,all_mature_minus_90d,favourable_direction,all_mature_favourable,population,n_future_rows
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-13,2018-01,7,support_ge5_share,0.976744186047,0.987818383167,0.0110741971207,higher_is_favourable,True,future_orders,1821
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-13,2018-01,7,support_median,596,1729,1133,higher_is_favourable,True,future_orders,1821
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-13,2018-01,7,support_p10,55,160,105,higher_is_favourable,True,future_orders,1821
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-13,2018-01,7,support_p90,5316,13082,7766,higher_is_favourable,True,future_orders,1821
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-13,2018-01,7,support_qualified_coverage,0.968698517298,0.979681493685,0.0109829763866,higher_is_favourable,True,future_orders,1821
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-13,2018-01,7,entity_count,267,335,68,higher_is_favourable,True,profile_entities,1821
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-13,2018-01,7,support_ge5_share,0.486891385768,0.620895522388,0.13400413662,higher_is_favourable,True,profile_entities,1821
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-13,2018-01,7,support_median,4,7,3,higher_is_favourable,True,profile_entities,1821
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-13,2018-01,7,support_p10,1,1,0,higher_is_favourable,False,profile_entities,1821
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-13,2018-01,7,support_p90,89.4,167.8,78.4,higher_is_favourable,True,profile_entities,1821
