task,period,row_type,cohort,family,quantile,model_id,profile_block,history_mode,reference_kind,reference_model,population,n_orders,order_id_sha256,paired_exact,all_mature_pinball_loss,reference_pinball_loss,delta_pinball_loss,all_mature_pinball_skill_vs_reference,reference_pinball_skill_vs_reference,delta_pinball_skill_vs_reference,all_mature_empirical_coverage,reference_empirical_coverage,delta_empirical_coverage,all_mature_coverage_error,reference_coverage_error,delta_coverage_error,all_mature_absolute_coverage_error,reference_absolute_coverage_error,delta_absolute_coverage_error,all_mature_p90_absolute_error,reference_p90_absolute_error,delta_p90_absolute_error,favourable_primary,n_months,favourable_month_count,favourable_month_count_pinball_loss,favourable_month_count_absolute_coverage_error,difference_aggregation
severity,later,monthly,2018-02,xgboost_quantile,0.9,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DQB,all_orders,926,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,True,3.36421912463,3.3357038949,0.0285152297295,-0.00854848950265,0,-0.00854848950265,0.827213822894,0.831533477322,-0.00431965442765,-0.0727861771058,-0.0684665226782,-0.00431965442765,0.0727861771058,0.0684665226782,0.00431965442765,19.6927375794,19.6185312271,0.07420635225,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-02,xgboost_quantile,0.9,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DQB,common_support_ge20,570,8f806797d4dc54f92cc9bf8681daf07e2a7ec0704bf88b9510de19687b878676,True,3.05795830643,3.03608994199,0.0218683644334,-0.00720280520379,0,-0.00720280520379,0.852631578947,0.852631578947,0,-0.0473684210526,-0.0473684210526,0,0.0473684210526,0.0473684210526,0,19.4522493363,19.5632436753,-0.11099433898,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-02,xgboost_quantile,0.9,DQG,all-mature state-OD transit profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,901,fed599f3c041e0044fe24b8c2d2341af450e2988ea1c1a411ea50df4dce622cb,True,3.27107073163,3.25799150012,0.013079231509,-0.00401450756043,0,-0.00401450756043,0.834628190899,0.834628190899,0,-0.065371809101,-0.065371809101,0,0.065371809101,0.065371809101,0,19.6438827515,19.998254776,-0.3543720245,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-02,xgboost_quantile,0.9,DQG,all-mature state-OD transit profiles,all_mature,promise_only,DQ0,all_orders,926,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,True,3.35616092476,3.34025176236,0.0159091624032,-0.00476286326153,0,-0.00476286326153,0.833693304536,0.834773218143,-0.00107991360691,-0.0663066954644,-0.0652267818575,-0.00107991360691,0.0663066954644,0.0652267818575,0.00107991360691,19.6438827515,19.998254776,-0.3543720245,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-02,xgboost_quantile,0.9,DQG,all-mature state-OD transit profiles,all_mature,selected_90d,DQG,all_orders,926,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,True,3.35616092476,3.30423610061,0.0519248241488,-0.0157146228562,0,-0.0157146228562,0.833693304536,0.838012958963,-0.00431965442765,-0.0663066954644,-0.0619870410367,-0.00431965442765,0.0663066954644,0.0619870410367,0.00431965442765,19.6438827515,19.5462417603,0.0976409912,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-02,xgboost_quantile,0.9,DQG,all-mature state-OD transit profiles,all_mature,selected_90d,DQG,common_support_ge20,881,0862455bdf06a298e82665af3ca7d431ba3f0922eb153bc2a2c5591c258fe5a7,True,3.28197768836,3.23019360208,0.051784086282,-0.0160312639616,0,-0.0160312639616,0.83541430193,0.839954597049,-0.00454029511918,-0.0645856980704,-0.0600454029512,-0.00454029511918,0.0645856980704,0.0600454029512,0.00454029511918,19.6438827515,19.5462417603,0.0976409912,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-02,xgboost_quantile,0.9,DQS,all-mature seller pre-handoff profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,695,7604bbedc8cd6082cdb8c0de3c5d195902de36c32e71d018baad7ed3bbdf31f3,True,3.02138773445,3.01161634212,0.00977139232858,-0.00324456744105,0,-0.00324456744105,0.848920863309,0.853237410072,-0.00431654676259,-0.0510791366906,-0.0467625899281,-0.00431654676259,0.0510791366906,0.0467625899281,0.00431654676259,19.7838401794,19.8602561951,-0.0764160157,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-02,xgboost_quantile,0.9,DQS,all-mature seller pre-handoff profiles,all_mature,promise_only,DQ0,all_orders,926,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,True,3.34990438128,3.34025176236,0.0096526189205,-0.00288978783853,0,-0.00288978783853,0.831533477322,0.834773218143,-0.00323974082073,-0.0684665226782,-0.0652267818575,-0.00323974082073,0.0684665226782,0.0652267818575,0.00323974082073,19.8158254623,19.998254776,-0.18242931365,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-02,xgboost_quantile,0.9,DQS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DQS,all_orders,926,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,True,3.34990438128,3.35505637566,-0.00515199438783,0.00153559100383,0,0.00153559100383,0.831533477322,0.829373650108,0.00215982721382,-0.0684665226782,-0.070626349892,0.00215982721382,0.0684665226782,0.070626349892,-0.00215982721382,19.8158254623,19.7727050781,0.04312038425,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-02,xgboost_quantile,0.9,DQS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DQS,common_support_ge20,595,c5e2f9fc54f70e9083c13873c805eedbb4edb7646279bd40a91d1d7b6fcca26a,True,3.03336742209,3.03920815187,-0.00584072978504,0.00192179327416,0,0.00192179327416,0.855462184874,0.852100840336,0.00336134453782,-0.0445378151261,-0.0478991596639,0.00336134453782,0.0445378151261,0.0478991596639,-0.00336134453782,19.7838401794,19.7312660217,0.05257415768,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.5,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,1001,348146832f2410d9f5ab1d8e26db9befbd7a41ec966e70fc4fe2fb59448c1c12,True,3.10543139039,3.1458934023,-0.0404620119085,0.0128618509066,0,0.0128618509066,0.433566433566,0.430569430569,0.002997002997,-0.0664335664336,-0.0694305694306,0.002997002997,0.0664335664336,0.0694305694306,-0.002997002997,14.9676783924,15.2706522254,-0.30297383301,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.5,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DQ0,all_orders,1328,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,True,3.13331747431,3.1644759708,-0.0311584964887,0.00984633688999,0,0.00984633688999,0.438253012048,0.426204819277,0.0120481927711,-0.0617469879518,-0.0737951807229,0.0120481927711,0.0617469879518,0.0737951807229,-0.0120481927711,15.2359203179,15.3005630822,-0.064642764281,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.5,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DQB,all_orders,1328,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,True,3.13331747431,3.16244758256,-0.0291301082561,0.00921125409848,0,0.00921125409848,0.438253012048,0.416415662651,0.0218373493976,-0.0617469879518,-0.0835843373494,0.0218373493976,0.0617469879518,0.0835843373494,-0.0218373493976,15.2359203179,15.4668395103,-0.2309191924,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.5,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DQB,common_support_ge20,832,029bb3031b536084ce233caabe9a32220092ae7dc6a6ff248e0abd43094e1788,True,3.13665231455,3.17737921261,-0.0407268980671,0.0128177643718,0,0.0128177643718,0.435096153846,0.412259615385,0.0228365384615,-0.0649038461538,-0.0877403846154,0.0228365384615,0.0649038461538,0.0877403846154,-0.0228365384615,15.2521001482,15.6010774522,-0.348977304033,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.5,DQG,all-mature state-OD transit profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,1283,abde33f50eaff226c27adcd2c719165ade64b141e9649f6581409848a78393b0,True,3.11886288987,3.16187369118,-0.0430108013088,0.0136029473375,0,0.0136029473375,0.434138737334,0.427123928293,0.00701480904131,-0.0658612626656,-0.0728760717069,0.00701480904131,0.0658612626656,0.0728760717069,-0.00701480904131,14.9807341228,15.3068310174,-0.326096894654,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.5,DQG,all-mature state-OD transit profiles,all_mature,promise_only,DQ0,all_orders,1328,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,True,3.1296525797,3.1644759708,-0.0348233910976,0.0110044732268,0,0.0110044732268,0.435993975904,0.426204819277,0.00978915662651,-0.0640060240964,-0.0737951807229,0.00978915662651,0.0640060240964,0.0737951807229,-0.00978915662651,15.0156249822,15.3005630822,-0.284938099979,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.5,DQG,all-mature state-OD transit profiles,all_mature,selected_90d,DQG,all_orders,1328,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,True,3.1296525797,3.16384288215,-0.0341903024533,0.0108065740705,0,0.0108065740705,0.435993975904,0.414156626506,0.0218373493976,-0.0640060240964,-0.085843373494,0.0218373493976,0.0640060240964,0.085843373494,-0.0218373493976,15.0156249822,15.4924582333,-0.476833251128,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.5,DQG,all-mature state-OD transit profiles,all_mature,selected_90d,DQG,common_support_ge20,1256,f8ca8e44ce2555cdbf0e7a24f3b6f4bf09472ee32e115ff82f14a7bc5e117354,True,3.10821252464,3.14779326518,-0.0395807405452,0.0125741232701,0,0.0125741232701,0.434713375796,0.416401273885,0.0183121019108,-0.0652866242038,-0.0835987261146,0.0183121019108,0.0652866242038,0.0835987261146,-0.0183121019108,14.9507848556,15.3218828104,-0.37109795489,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.5,DQS,all-mature seller pre-handoff profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,1031,7d16e78943444331c2d9f472d497588bd49c3c40b4162cc00d622f257edb9568,True,3.15281481932,3.13485438064,0.0179604386769,-0.00572927367467,0,-0.00572927367467,0.417070805044,0.429679922405,-0.0126091173618,-0.0829291949564,-0.0703200775946,-0.0126091173618,0.0829291949564,0.0703200775946,0.0126091173618,15.4667823995,15.2161753168,0.25060708263,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.5,DQS,all-mature seller pre-handoff profiles,all_mature,promise_only,DQ0,all_orders,1328,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,True,3.18265361097,3.1644759708,0.0181776401736,-0.00574428130957,0,-0.00574428130957,0.415662650602,0.426204819277,-0.0105421686747,-0.0843373493976,-0.0737951807229,-0.0105421686747,0.0843373493976,0.0737951807229,0.0105421686747,15.6000849937,15.3005630822,0.299521911569,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.5,DQS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DQS,all_orders,1328,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,True,3.18265361097,3.17643125507,0.00622235589453,-0.00195891407522,0,-0.00195891407522,0.415662650602,0.417921686747,-0.00225903614458,-0.0843373493976,-0.082078313253,-0.00225903614458,0.0843373493976,0.082078313253,0.00225903614458,15.6000849937,15.3966536866,0.203431307148,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.5,DQS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DQS,common_support_ge20,869,92b2c7b4c1344e6445a50b01c90502be5fef63b7242960ce15ddfff67013dc94,True,3.20537531501,3.20600515577,-0.000629840759402,0.000196456564727,0,0.000196456564727,0.421173762946,0.416570771001,0.00460299194476,-0.0788262370541,-0.0834292289988,0.00460299194476,0.0788262370541,0.0834292289988,-0.00460299194476,15.6860370456,15.7650522467,-0.079015201132,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.9,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,1001,348146832f2410d9f5ab1d8e26db9befbd7a41ec966e70fc4fe2fb59448c1c12,True,2.13594641619,2.12847152847,0.00747488771365,-0.00351185703622,0,-0.00351185703622,0.881118881119,0.898101898102,-0.016983016983,-0.0188811188811,-0.0018981018981,-0.016983016983,0.0188811188811,0.0018981018981,0.016983016983,19.3393406341,20,-0.6606593659,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.9,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DQ0,all_orders,1328,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,True,2.12283908286,2.11942771084,0.00341137201721,-0.00160957224432,0,-0.00160957224432,0.882530120482,0.896084337349,-0.0135542168675,-0.0174698795181,-0.0039156626506,-0.0135542168675,0.0174698795181,0.0039156626506,0.0135542168675,19.4110873312,20,-0.58891266881,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.9,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DQB,all_orders,1328,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,True,2.12283908286,2.12567451296,-0.00283543009644,0.00133389664276,0,0.00133389664276,0.882530120482,0.882530120482,0,-0.0174698795181,-0.0174698795181,0,0.0174698795181,0.0174698795181,0,19.4110873312,19.3800932871,0.03099404411,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.9,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DQB,common_support_ge20,832,029bb3031b536084ce233caabe9a32220092ae7dc6a6ff248e0abd43094e1788,True,2.13828490591,2.14429139579,-0.00600648988287,0.00280115374928,0,0.00280115374928,0.876201923077,0.877403846154,-0.00120192307692,-0.0237980769231,-0.0225961538462,-0.00120192307692,0.0237980769231,0.0225961538462,0.00120192307692,19.3481336711,19.3462869771,0.00184669401,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.9,DQG,all-mature state-OD transit profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,1283,abde33f50eaff226c27adcd2c719165ade64b141e9649f6581409848a78393b0,True,2.13452844895,2.13452844895,0,0,0,0,0.896336710834,0.896336710834,0,-0.00366328916602,-0.00366328916602,0,0.00366328916602,0.00366328916602,0,20,20,0,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.9,DQG,all-mature state-OD transit profiles,all_mature,promise_only,DQ0,all_orders,1328,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,True,2.11942771084,2.11942771084,0,0,0,0,0.896084337349,0.896084337349,0,-0.0039156626506,-0.0039156626506,0,0.0039156626506,0.0039156626506,0,20,20,0,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.9,DQG,all-mature state-OD transit profiles,all_mature,selected_90d,DQG,all_orders,1328,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,True,2.11942771084,2.11942771084,0,0,0,0,0.896084337349,0.896084337349,0,-0.0039156626506,-0.0039156626506,0,0.0039156626506,0.0039156626506,0,20,20,0,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.9,DQG,all-mature state-OD transit profiles,all_mature,selected_90d,DQG,common_support_ge20,1256,f8ca8e44ce2555cdbf0e7a24f3b6f4bf09472ee32e115ff82f14a7bc5e117354,True,2.14434713376,2.14434713376,0,0,0,0,0.897292993631,0.897292993631,0,-0.00270700636943,-0.00270700636943,0,0.00270700636943,0.00270700636943,0,20,20,0,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.9,DQS,all-mature seller pre-handoff profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,1031,7d16e78943444331c2d9f472d497588bd49c3c40b4162cc00d622f257edb9568,True,2.1099003459,2.10484966052,0.00505068537223,-0.00239954684981,0,-0.00239954684981,0.882638215325,0.899127061106,-0.0164888457808,-0.0173617846751,-0.000872938894277,-0.0164888457808,0.0173617846751,0.000872938894277,0.0164888457808,19.4379187053,20,-0.5620812947,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.9,DQS,all-mature seller pre-handoff profiles,all_mature,promise_only,DQ0,all_orders,1328,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,True,2.1220135758,2.11942771084,0.00258586495386,-0.00122007697674,0,-0.00122007697674,0.882530120482,0.896084337349,-0.0135542168675,-0.0174698795181,-0.0039156626506,-0.0135542168675,0.0174698795181,0.0039156626506,0.0135542168675,19.5434719381,20,-0.45652806192,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.9,DQS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DQS,all_orders,1328,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,True,2.1220135758,2.12578192543,-0.00376834963117,0.00177268871567,0,0.00177268871567,0.882530120482,0.882530120482,0,-0.0174698795181,-0.0174698795181,0,0.0174698795181,0.0174698795181,0,19.5434719381,19.3700172624,0.17345467571,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,linear_quantile,0.9,DQS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DQS,common_support_ge20,869,92b2c7b4c1344e6445a50b01c90502be5fef63b7242960ce15ddfff67013dc94,True,2.10817255641,2.11528383982,-0.00711128340657,0.00336185776712,0,0.00336185776712,0.875719217491,0.876869965478,-0.00115074798619,-0.0242807825086,-0.0231300345224,-0.00115074798619,0.0242807825086,0.0231300345224,0.00115074798619,19.4420590519,19.3662509005,0.0758081514,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,xgboost_quantile,0.5,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,1001,348146832f2410d9f5ab1d8e26db9befbd7a41ec966e70fc4fe2fb59448c1c12,True,3.17487011732,3.18080418689,-0.00593406956397,0.00186558782475,0,0.00186558782475,0.433566433566,0.430569430569,0.002997002997,-0.0664335664336,-0.0694305694306,0.002997002997,0.0664335664336,0.0694305694306,-0.002997002997,15.8200001717,15.9699997902,-0.14999961853,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,xgboost_quantile,0.5,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DQ0,all_orders,1328,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,True,3.20180721599,3.20691263999,-0.00510542399915,0.00159200594849,0,0.00159200594849,0.430722891566,0.427710843373,0.00301204819277,-0.0692771084337,-0.0722891566265,0.00301204819277,0.0692771084337,0.0722891566265,-0.00301204819277,15.9099998474,15.9699997902,-0.05999994278,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,xgboost_quantile,0.5,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DQB,all_orders,1328,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,True,3.20180721599,3.20761859291,-0.0058113769236,0.00181174187493,0,0.00181174187493,0.430722891566,0.426204819277,0.00451807228916,-0.0692771084337,-0.0737951807229,0.00451807228916,0.0692771084337,0.0737951807229,-0.00451807228916,15.9099998474,15.9789998531,-0.069000005723,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,xgboost_quantile,0.5,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DQB,common_support_ge20,832,029bb3031b536084ce233caabe9a32220092ae7dc6a6ff248e0abd43094e1788,True,3.20966945846,3.21656549808,-0.00689603961437,0.00214391394128,0,0.00214391394128,0.436298076923,0.430288461538,0.00600961538462,-0.0637019230769,-0.0697115384615,0.00600961538462,0.0637019230769,0.0697115384615,-0.00600961538462,15.9099998474,16,-0.09000015259,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,xgboost_quantile,0.5,DQG,all-mature state-OD transit profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,1283,abde33f50eaff226c27adcd2c719165ade64b141e9649f6581409848a78393b0,True,3.20020848071,3.20303194651,-0.00282346579763,0.000881497857273,0,0.000881497857273,0.422447388932,0.428682774747,-0.0062353858145,-0.0775526110678,-0.0713172252533,-0.0062353858145,0.0775526110678,0.0713172252533,0.0062353858145,15.9099998474,15.9699997902,-0.05999994278,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,xgboost_quantile,0.5,DQG,all-mature state-OD transit profiles,all_mature,promise_only,DQ0,all_orders,1328,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,True,3.20424132516,3.20691263999,-0.00267131482969,0.000832986466916,0,0.000832986466916,0.421686746988,0.427710843373,-0.00602409638554,-0.078313253012,-0.0722891566265,-0.00602409638554,0.078313253012,0.0722891566265,0.00602409638554,15.9099998474,15.9699997902,-0.05999994278,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,xgboost_quantile,0.5,DQG,all-mature state-OD transit profiles,all_mature,selected_90d,DQG,all_orders,1328,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,True,3.20424132516,3.2070255942,-0.00278426904267,0.000868177992623,0,0.000868177992623,0.421686746988,0.421686746988,0,-0.078313253012,-0.078313253012,0,0.078313253012,0.078313253012,0,15.9099998474,15.9789998531,-0.069000005723,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,xgboost_quantile,0.5,DQG,all-mature state-OD transit profiles,all_mature,selected_90d,DQG,common_support_ge20,1256,f8ca8e44ce2555cdbf0e7a24f3b6f4bf09472ee32e115ff82f14a7bc5e117354,True,3.18787617953,3.19079617083,-0.00291999130482,0.000915129374765,0,0.000915129374765,0.422770700637,0.422770700637,0,-0.0772292993631,-0.0772292993631,0,0.0772292993631,0.0772292993631,0,15.9099998474,15.9849998951,-0.075000047685,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,xgboost_quantile,0.5,DQS,all-mature seller pre-handoff profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,1031,7d16e78943444331c2d9f472d497588bd49c3c40b4162cc00d622f257edb9568,True,3.1715567327,3.17098932077,0.000567411937046,-0.00017893845726,0,-0.00017893845726,0.423860329777,0.429679922405,-0.00581959262852,-0.0761396702231,-0.0703200775946,-0.00581959262852,0.0761396702231,0.0703200775946,0.00581959262852,15.9699997902,15.9699997902,0,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,xgboost_quantile,0.5,DQS,all-mature seller pre-handoff profiles,all_mature,promise_only,DQ0,all_orders,1328,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,True,3.20740963106,3.20691263999,0.000496991068509,-0.000154974932062,0,-0.000154974932062,0.420180722892,0.427710843373,-0.00753012048193,-0.0798192771084,-0.0722891566265,-0.00753012048193,0.0798192771084,0.0722891566265,0.00753012048193,15.9699997902,15.9699997902,0,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,xgboost_quantile,0.5,DQS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DQS,all_orders,1328,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,True,3.20740963106,3.20768071424,-0.000271083181159,8.45106496903e-05,0,8.45106496903e-05,0.420180722892,0.417168674699,0.00301204819277,-0.0798192771084,-0.0828313253012,0.00301204819277,0.0798192771084,0.0828313253012,-0.00301204819277,15.9699997902,15.9699997902,0,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,xgboost_quantile,0.5,DQS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DQS,common_support_ge20,869,92b2c7b4c1344e6445a50b01c90502be5fef63b7242960ce15ddfff67013dc94,True,3.22524164982,3.2255178288,-0.000276178978941,8.56231444375e-05,0,8.56231444375e-05,0.426927502877,0.422324510932,0.00460299194476,-0.0730724971231,-0.0776754890679,0.00460299194476,0.0730724971231,0.0776754890679,-0.00460299194476,15.9699997902,15.9699997902,0,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,xgboost_quantile,0.9,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,1001,348146832f2410d9f5ab1d8e26db9befbd7a41ec966e70fc4fe2fb59448c1c12,True,2.12785439163,2.13325408608,-0.00539969445246,0.00253120080149,0,0.00253120080149,0.882117882118,0.888111888112,-0.00599400599401,-0.0178821178821,-0.0118881118881,-0.00599400599401,0.0178821178821,0.0118881118881,0.00599400599401,19.40574646,19.8178386688,-0.4120922088,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,xgboost_quantile,0.9,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DQ0,all_orders,1328,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,True,2.11773666603,2.12123801766,-0.00350135162693,0.00165061704428,0,0.00165061704428,0.882530120482,0.887801204819,-0.00527108433735,-0.0174698795181,-0.0121987951807,-0.00527108433735,0.0174698795181,0.0121987951807,0.00527108433735,19.5023218155,19.8178386688,-0.3155168533,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,xgboost_quantile,0.9,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DQB,all_orders,1328,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,True,2.11773666603,2.11986837861,-0.00213171258126,0.00100558723493,0,0.00100558723493,0.882530120482,0.884036144578,-0.00150602409639,-0.0174698795181,-0.0159638554217,-0.00150602409639,0.0174698795181,0.0159638554217,0.00150602409639,19.5023218155,19.4130382538,0.0892835617,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,xgboost_quantile,0.9,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DQB,common_support_ge20,832,029bb3031b536084ce233caabe9a32220092ae7dc6a6ff248e0abd43094e1788,True,2.12979960831,2.13304440333,-0.0032447950206,0.00152120369155,0,0.00152120369155,0.877403846154,0.877403846154,0,-0.0225961538462,-0.0225961538462,0,0.0225961538462,0.0225961538462,0,19.4033382416,19.2277889252,0.17554931641,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-03,xgboost_quantile,0.9,DQG,all-mature state-OD transit profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,1283,abde33f50eaff226c27adcd2c719165ade64b141e9649f6581409848a78393b0,True,2.12852247139,2.13645081271,-0.0079283413247,0.00371098706206,0,0.00371098706206,0.889321901793,0.887763055339,0.00155884645362,-0.0106780982073,-0.012236944661,0.00155884645362,0.0106780982073,0.012236944661,-0.00155884645362,19.2117710114,19.8178386688,-0.6060676574,True,,,,,paired_same_month_identical_orders
