task,period,row_type,cohort,family,model_id,profile_block,history_mode,reference_kind,reference_model,population,n_orders,n_events,order_id_sha256,paired_exact,all_mature_log_loss,reference_log_loss,delta_log_loss,all_mature_brier,reference_brier,delta_brier,all_mature_average_precision,reference_average_precision,delta_average_precision,all_mature_roc_auc,reference_roc_auc,delta_roc_auc,all_mature_top_5pct_lift,reference_top_5pct_lift,delta_top_5pct_lift,all_mature_top_10pct_lift,reference_top_10pct_lift,delta_top_10pct_lift,all_mature_calibration_intercept,reference_calibration_intercept,delta_calibration_intercept,all_mature_calibration_slope,reference_calibration_slope,delta_calibration_slope,all_mature_wace,reference_wace,delta_wace,all_mature_absolute_calibration_intercept_error,reference_absolute_calibration_intercept_error,delta_absolute_calibration_intercept_error,all_mature_absolute_calibration_slope_error,reference_absolute_calibration_slope_error,delta_absolute_calibration_slope_error,favourable_primary,n_months,favourable_month_count,favourable_month_count_log_loss,favourable_month_count_brier,favourable_month_count_wace,favourable_month_count_absolute_calibration_intercept_error,favourable_month_count_absolute_calibration_slope_error,favourable_month_count_average_precision,favourable_month_count_roc_auc,favourable_month_count_top_5pct_lift,favourable_month_count_top_10pct_lift,difference_aggregation
breach,later,monthly,2018-01,xgboost,DPS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DPS,common_support_ge20,4397,230,bdab3308f786b6e9296647bb1f40f6387f1c09625e6c7d4c713f58d2215418ca,True,0.205943786054,0.20578265971,0.000161126343512,0.0496335095864,0.0496188976413,1.46119451629e-05,0.0567763640317,0.0585580026899,-0.00178163865821,0.527837251281,0.536526643086,-0.00868939180518,0.782075098814,0.868972332016,-0.0868972332016,0.999318181818,1.17311264822,-0.173794466403,1.25853194769,5.50928942729,-4.25075747961,1.35024830941,2.72820410907,-1.37795579966,0.0115528062057,0.0157297647937,-0.00417695858801,1.25853194769,5.50928942729,-4.25075747961,0.350248309409,1.72820410907,-1.37795579966,False,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,logistic_l2,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DP0,all_mature_support_ge20,4818,681,a516f6501878f188b567e846792c70eaa692be4628771c057f2e7d8aee6db160,True,0.389254155454,0.464464884488,-0.0752107290341,0.116673674064,0.12941791159,-0.0127442375258,0.336873681087,0.135602866254,0.201270814833,0.740089880478,0.510272789841,0.229817090637,3.4053411812,0.440345842397,2.9649953388,2.84756978083,0.322920284424,2.52464949641,1.43233137664,1.34501103128,0.0873203453585,1.28860723443,1.08118427395,0.207422960482,0.0669124550372,0.0916470845015,-0.0247346294642,1.43233137664,1.34501103128,0.0873203453585,0.288607234429,0.0811842739472,0.207422960482,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,logistic_l2,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DP0,all_orders,6555,926,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,True,0.396685287711,0.464326163188,-0.0676408754776,0.117764544384,0.129356222676,-0.0115916782913,0.314702111939,0.135206591892,0.179495520047,0.722406375193,0.513177766173,0.20922860902,3.12936245588,0.38847258073,2.74088987515,2.80563530527,0.312936245588,2.49269905968,1.1494234554,1.48242670492,-0.333003249513,1.15259118395,1.12816028358,0.0244309003691,0.0686498681702,0.0919092581352,-0.0232593899651,1.1494234554,1.48242670492,-0.333003249513,0.152591183949,0.128160283579,0.0244309003691,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,logistic_l2,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DPB,all_orders,6555,926,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,True,0.396685287711,0.388878088831,0.00780719888011,0.117764544384,0.116050072054,0.00171447233094,0.314702111939,0.322708388906,-0.00800627696645,0.722406375193,0.722785275419,-0.000378900226266,3.12936245588,3.10778064584,0.0215818100406,2.80563530527,2.98908069062,-0.183445385345,1.1494234554,1.0912565237,0.0581669317001,1.15259118395,1.18702054662,-0.0344293626682,0.0686498681702,0.0606029432055,0.00804692496468,1.1494234554,1.0912565237,0.0581669317001,0.152591183949,0.187020546617,-0.0344293626682,False,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,logistic_l2,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DPB,common_support_ge20,4040,570,3858c91009e3a27f225a1c33d38f1f744476d0469eac2c1f571e7bf5cc29257f,True,0.388902582646,0.385340931202,0.00356165144487,0.116462519495,0.115417242604,0.001045276891,0.327781379807,0.338244930309,-0.0104635505027,0.733661459123,0.730662318621,0.00299914050255,3.43859649123,3.08771929825,0.350877192982,2.75438596491,2.98245614035,-0.228070175439,1.34650180938,1.31476203295,0.0317397764286,1.27080464572,1.29372483634,-0.0229201906222,0.064422492625,0.0597119046378,0.00471058798726,1.34650180938,1.31476203295,0.0317397764286,0.270804645722,0.293724836345,-0.0229201906222,False,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,logistic_l2,DPG,all-mature state-OD transit profiles,all_mature,promise_only,DP0,all_mature_support_ge20,6366,901,3bad9ee7862b18302c1646d36cdcf89ab811acf7a5cc94edf31997d08475b0ce,True,0.400933134639,0.465033284708,-0.0641001500695,0.119221337445,0.129588865208,-0.0103675277638,0.323963520537,0.135085443128,0.188878077409,0.719538522309,0.511954390415,0.207584131894,3.36662503175,0.376530431182,2.99009460057,2.93932957799,0.310570672391,2.62875890559,1.67227690577,1.34831951449,0.323957391278,1.35761673378,1.08170951319,0.275907220591,0.0708690224185,0.0921838361158,-0.0213148136973,1.67227690577,1.34831951449,0.323957391278,0.357616733779,0.0817095131881,0.275907220591,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,logistic_l2,DPG,all-mature state-OD transit profiles,all_mature,promise_only,DP0,all_orders,6555,926,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,True,0.401266539097,0.464326163188,-0.0630596240908,0.119183010464,0.129356222676,-0.0101732122118,0.316628171885,0.135206591892,0.181421579992,0.717888061938,0.513177766173,0.204710295765,3.32359874625,0.38847258073,2.93512616552,2.90275345046,0.312936245588,2.58981720487,1.59038053441,1.48242670492,0.107953829495,1.32183120363,1.12816028358,0.193670920046,0.0708705227981,0.0919092581352,-0.0210387353371,1.59038053441,1.48242670492,0.107953829495,0.321831203626,0.128160283579,0.193670920046,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,logistic_l2,DPG,all-mature state-OD transit profiles,all_mature,selected_90d,DPG,all_orders,6555,926,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,True,0.401266539097,0.396694156116,0.00457238298153,0.119183010464,0.11830056954,0.000882440923632,0.316628171885,0.330222270812,-0.0135940989277,0.717888061938,0.721760901871,-0.00387283993298,3.32359874625,3.47467141653,-0.151072670284,2.90275345046,3.09698974082,-0.194236290365,1.59038053441,1.748272296,-0.157891761584,1.32183120363,1.4194731159,-0.097641912273,0.0708705227981,0.0696934227895,0.00117710000866,1.59038053441,1.748272296,-0.157891761584,0.321831203626,0.419473115899,-0.097641912273,False,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,logistic_l2,DPG,all-mature state-OD transit profiles,all_mature,selected_90d,DPG,common_support_ge20,6201,881,debdb48a4fdf964ddd4605915b497df4220e9ac3eafcd08683fc0f9f3613306e,True,0.401755537241,0.397069585335,0.00468595190592,0.119583110984,0.118629853142,0.000953257841599,0.324998177003,0.345185925573,-0.0201877485701,0.719869658539,0.724522820957,-0.00465316241796,3.34955527736,3.57587657989,-0.226321302525,2.95824902532,3.13959762457,-0.181348599253,1.6825472481,1.8924168685,-0.209869620408,1.36234702482,1.48054835243,-0.118201327618,0.0711243455361,0.0710827062942,4.16392418936e-05,1.6825472481,1.8924168685,-0.209869620408,0.362347024816,0.480548352434,-0.118201327618,False,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,logistic_l2,DPS,all-mature seller pre-handoff profiles,all_mature,promise_only,DP0,all_mature_support_ge20,4935,695,f0172f62a72c1803190532e50eef514c467eceb5aa016eeabfc0fa8df6ca7d98,True,0.45497751091,0.463015776332,-0.00803826542234,0.127823929255,0.128961409253,-0.00113747999839,0.171775430661,0.13555823168,0.0362171989817,0.558363309353,0.512029998643,0.0463333107099,1.52363615181,0.431217778813,1.09241837299,1.36552296624,0.31622637113,1.04929659511,0.427435067026,1.49933365163,-1.07189858461,0.782072867084,1.13537168057,-0.353298813485,0.0859532927132,0.0913876302841,-0.00543433757096,0.427435067026,1.49933365163,-1.07189858461,0.217927132916,0.135371680569,0.0825554523473,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,logistic_l2,DPS,all-mature seller pre-handoff profiles,all_mature,promise_only,DP0,all_orders,6555,926,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,True,0.459537780479,0.464326163188,-0.00478838270902,0.12853295566,0.129356222676,-0.000823267015967,0.167224679159,0.135206591892,0.0320180872662,0.546466021571,0.513177766173,0.0332882553976,1.46756308276,0.38847258073,1.07909050203,1.27332679239,0.312936245588,0.960390546805,-0.0196985310064,1.48242670492,-1.50212523592,0.618594770991,1.12816028358,-0.509565512588,0.0874744336307,0.0919092581352,-0.00443482450456,0.0196985310064,1.48242670492,-1.46272817391,0.381405229009,0.128160283579,0.253244945429,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,logistic_l2,DPS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DPS,all_orders,6555,926,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,True,0.459537780479,0.457869826247,0.0016679542326,0.12853295566,0.128378198938,0.000154756722194,0.167224679159,0.163693607269,0.00353107188981,0.546466021571,0.540762374114,0.00570364745665,1.46756308276,1.4891448928,-0.0215818100406,1.27332679239,1.21937226729,0.0539545251014,-0.0196985310064,-0.205949198873,0.186250667867,0.618594770991,0.55895477593,0.059639995061,0.0874744336307,0.0861076378877,0.001366795743,0.0196985310064,0.205949198873,-0.186250667867,0.381405229009,0.44104522407,-0.059639995061,False,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,logistic_l2,DPS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DPS,common_support_ge20,4233,595,4ac72d2104af843715be222f9b9df77dd51a0878970629cb35c014a8e47dea6f,True,0.452408296746,0.455604003012,-0.0031957062664,0.127418315923,0.127784767924,-0.000366452001254,0.170418986473,0.166013881974,0.00440510449909,0.559704057544,0.544334083276,0.0153699742679,1.54366576819,1.30876010782,0.234905660377,1.35909703504,1.09063342318,0.26846361186,0.502623155068,-0.00751838997634,0.510141545044,0.815104054954,0.630624030062,0.184480024892,0.0846791551303,0.0855962546849,-0.000917099554528,0.502623155068,0.00751838997634,0.495104765091,0.184895945046,0.369375969938,-0.184480024892,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,xgboost,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DP0,all_mature_support_ge20,4818,681,a516f6501878f188b567e846792c70eaa692be4628771c057f2e7d8aee6db160,True,0.46160855876,0.463666365694,-0.00205780693419,0.129109378577,0.12934130022,-0.000231921643495,0.197843089979,0.168104507335,0.0297385826444,0.649624977416,0.582659371731,0.0669656056852,1.23296835871,1.46781947466,-0.234851115945,1.2916811377,1.39442850092,-0.102747363226,4.3906277476,64.2823026297,-59.8916748821,2.1329240066,22.7262072105,-20.5932832039,0.0916909855277,0.0924001143864,-0.000709128858752,4.3906277476,64.2823026297,-59.8916748821,1.1329240066,21.7262072105,-20.5932832039,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,xgboost,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DP0,all_orders,6555,926,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,True,0.461920848898,0.463476851871,-0.00155600297291,0.129097404202,0.129274614877,-0.000177210674945,0.190877158414,0.165408736013,0.0254684224017,0.635117163624,0.57748039599,0.0576367676338,1.20858136227,1.42439946268,-0.215818100406,1.19779045725,1.3812358426,-0.183445385345,3.76017982043,62.6604895015,-58.9003096811,1.91510880564,22.1688537524,-20.2537449468,0.0895005011484,0.0927568826094,-0.00325638146107,3.76017982043,62.6604895015,-58.9003096811,0.91510880564,21.1688537524,-20.2537449468,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,xgboost,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DPB,all_orders,6555,926,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,True,0.461920848898,0.458020284022,0.00390056487692,0.129097404202,0.128682392203,0.000415011999291,0.190877158414,0.206864384891,-0.015987226477,0.635117163624,0.656788434008,-0.0216712703844,1.20858136227,0.669036111257,0.539545251014,1.19779045725,1.03592688195,0.161863575304,3.76017982043,-0.54437131669,4.30455113712,1.91510880564,0.442858116658,1.47225068898,0.0895005011484,0.0857509794409,0.0037495217075,3.76017982043,0.54437131669,3.21580850374,0.91510880564,0.557141883342,0.357966922298,False,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,xgboost,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DPB,common_support_ge20,4040,570,3858c91009e3a27f225a1c33d38f1f744476d0469eac2c1f571e7bf5cc29257f,True,0.46108391676,0.458181532344,0.00290238441552,0.128900928943,0.128615225726,0.000285703216878,0.196860198211,0.203315237852,-0.00645503964159,0.646265483594,0.654499974721,-0.00823449112695,1.12280701754,0.59649122807,0.526315789474,1.21052631579,0.929824561404,0.280701754386,3.8882992924,-1.07119122666,4.95949051905,1.96002394374,0.258320405781,1.70170353795,0.0903930316928,0.0853446618884,0.00504836980437,3.8882992924,1.07119122666,2.81710806574,0.960023943735,0.741679594219,0.218344349517,False,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,xgboost,DPG,all-mature state-OD transit profiles,all_mature,promise_only,DP0,all_mature_support_ge20,6366,901,3bad9ee7862b18302c1646d36cdcf89ab811acf7a5cc94edf31997d08475b0ce,True,0.462775344685,0.464236036864,-0.00146069217924,0.129357571025,0.129512282172,-0.00015471114656,0.207374550444,0.165949555793,0.0414249946509,0.648782536025,0.578340016633,0.0704425193924,1.50612172473,1.43967517805,0.0664465466792,1.64158783978,1.38647621603,0.25511162375,13.8377843892,65.1114133977,-51.2736290084,5.3639753899,23.0119769857,-17.6480015958,0.091003140348,0.0931382173508,-0.0021350770028,13.8377843892,65.1114133977,-51.2736290084,4.3639753899,22.0119769857,-17.6480015958,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,xgboost,DPG,all-mature state-OD transit profiles,all_mature,promise_only,DP0,all_orders,6555,926,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,True,0.462007999933,0.463476851871,-0.00146885193785,0.129119382646,0.129274614877,-0.000155232231267,0.205284506496,0.165408736013,0.0398757704829,0.646780384057,0.57748039599,0.069299988067,1.4891448928,1.42439946268,0.0647454301217,1.61863575304,1.3812358426,0.237399910446,13.7748262551,62.6604895015,-48.8856632464,5.34438543892,22.1688537524,-16.8244683135,0.0901753992251,0.0927568826094,-0.00258148338429,13.7748262551,62.6604895015,-48.8856632464,4.34438543892,21.1688537524,-16.8244683135,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,xgboost,DPG,all-mature state-OD transit profiles,all_mature,selected_90d,DPG,all_orders,6555,926,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,True,0.462007999933,0.460562722662,0.0014452772718,0.129119382646,0.128957047135,0.000162335510346,0.205284506496,0.186054471257,0.0192300352385,0.646780384057,0.61631738141,0.0304630026471,1.4891448928,0.690617921298,0.798526971501,1.61863575304,1.03592688195,0.582708871095,13.7748262551,1.54969779075,12.2251284644,5.34438543892,1.16202603361,4.18235940531,0.0901753992251,0.0901830080462,-7.60882106027e-06,13.7748262551,1.54969779075,12.2251284644,4.34438543892,0.162026033613,4.18235940531,False,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,xgboost,DPG,all-mature state-OD transit profiles,all_mature,selected_90d,DPG,common_support_ge20,6201,881,debdb48a4fdf964ddd4605915b497df4220e9ac3eafcd08683fc0f9f3613306e,True,0.464422462774,0.462834707157,0.00158775561705,0.129849739509,0.129672123466,0.000177616042408,0.209620558115,0.1885554669,0.0210650912156,0.651485517141,0.619968550775,0.031516966366,1.49372059666,0.701596037826,0.792124558836,1.700143118,0.986083008439,0.714060109559,13.9306257407,1.53897153773,12.391654203,5.39189486844,1.15592995836,4.23596491008,0.092944331025,0.0927138590038,0.000230472021226,13.9306257407,1.53897153773,12.391654203,4.39189486844,0.15592995836,4.23596491008,False,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,xgboost,DPS,all-mature seller pre-handoff profiles,all_mature,promise_only,DP0,all_mature_support_ge20,4935,695,f0172f62a72c1803190532e50eef514c467eceb5aa016eeabfc0fa8df6ca7d98,True,0.461894302644,0.462192745211,-0.000298442566682,0.128847432413,0.128882422982,-3.49905694394e-05,0.162827199093,0.167438235127,-0.00461103603359,0.555470340709,0.581987240396,-0.0265168996878,1.17866192876,1.43739259604,-0.258730667288,1.36552296624,1.3798968922,-0.0143739259604,6.8568186533,61.7151407941,-54.8583221407,2.98374738097,21.8440809702,-18.8603335892,0.088933058314,0.0912412359397,-0.00230817762569,6.8568186533,61.7151407941,-54.8583221407,1.98374738097,20.8440809702,-18.8603335892,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,xgboost,DPS,all-mature seller pre-handoff profiles,all_mature,promise_only,DP0,all_orders,6555,926,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,True,0.463301183072,0.463476851871,-0.000175668799351,0.129252314398,0.129274614877,-2.23004791106e-05,0.161751997912,0.165408736013,-0.00365673810101,0.549642740252,0.57748039599,-0.0278376557376,1.31649041247,1.42439946268,-0.107909050203,1.37044493758,1.3812358426,-0.0107909050203,7.4576379718,62.6604895015,-55.2028515298,3.1881249282,22.1688537524,-18.9807288242,0.0894223665624,0.0927568826094,-0.00333451604705,7.4576379718,62.6604895015,-55.2028515298,2.1881249282,21.1688537524,-18.9807288242,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,xgboost,DPS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DPS,all_orders,6555,926,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,True,0.463301183072,0.463266020772,3.51622997631e-05,0.129252314398,0.12924650125,5.81314748321e-06,0.161751997912,0.156522583646,0.00522941426605,0.549642740252,0.538204078156,0.0114386620966,1.31649041247,1.18699955223,0.129490860243,1.37044493758,1.14383593215,0.226609005426,7.4576379718,7.10406798481,0.353569986982,3.1881249282,3.06674775246,0.121377175746,0.0894223665624,0.0894069512941,1.54152683061e-05,7.4576379718,7.10406798481,0.353569986982,2.1881249282,2.06674775246,0.121377175746,False,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-02,xgboost,DPS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DPS,common_support_ge20,4233,595,4ac72d2104af843715be222f9b9df77dd51a0878970629cb35c014a8e47dea6f,True,0.460945250129,0.461467033488,-0.000521783358996,0.128589820882,0.128641014771,-5.11938889471e-05,0.160874042523,0.156186796478,0.00468724604566,0.552558428539,0.546837536554,0.00572089198516,1.04029649596,1.10741239892,-0.067115902965,1.29198113208,1.0570754717,0.234905660377,5.77470735077,6.74069896631,-0.965991615542,2.61404064993,2.94114281585,-0.32710216592,0.0885391152943,0.0888217524673,-0.000282637172983,5.77470735077,6.74069896631,-0.965991615542,1.61404064993,1.94114281585,-0.32710216592,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DP0,all_mature_support_ge20,5255,1001,152afb018ca73175460b9179518e0c0295eff28da68e2c4f0cd6733825555276,True,0.495083556155,0.605400628659,-0.110317072504,0.154473714918,0.173275374781,-0.0188016598627,0.366216470997,0.157590293122,0.208626177874,0.714431079029,0.442440258378,0.271990820651,2.5550115284,0.359298496181,2.19571303221,2.37536228031,0.289434899701,2.0859273806,1.43711415685,-10.1377689179,11.5748830748,1.22493623044,-3.00618025577,4.23111648621,0.102150246073,0.13787116228,-0.0357209162067,1.43711415685,10.1377689179,-8.70065476107,0.224936230443,4.00618025577,-3.78124402532,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DP0,all_orders,7003,1328,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,True,0.496217236465,0.602846862778,-0.106629626313,0.154272587593,0.172504235705,-0.0182316481121,0.35869198439,0.159613595047,0.199078389343,0.712502653787,0.454231994056,0.258270659731,2.40380324718,0.345546716782,2.0582565304,2.33952894316,0.315949246343,2.02357969682,1.32591674795,-7.5154405307,8.84135727864,1.16895539167,-2.09677601469,3.26573140636,0.102402865551,0.136962089728,-0.0345592241771,1.32591674795,7.5154405307,-6.18952378275,0.168955391674,3.09677601469,-2.92782062302,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DPB,all_orders,7003,1328,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,True,0.496217236465,0.493713225822,0.00250401064275,0.154272587593,0.154001007496,0.000271580096378,0.35869198439,0.362117653461,-0.00342566907138,0.712502653787,0.712333607558,0.000169046228969,2.40380324718,2.56906472042,-0.165261473243,2.33952894316,2.36209674647,-0.0225678033102,1.32591674795,1.44061490281,-0.114698154864,1.16895539167,1.24274486627,-0.0737894745935,0.102402865551,0.0994453559667,0.00295750958433,1.32591674795,1.44061490281,-0.114698154864,0.168955391674,0.242744866267,-0.0737894745935,False,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DPB,common_support_ge20,4314,832,a51d8daf3a6cb588adf047ca40cc702a848e822cc66ecccad2616dc719c8289a,True,0.49962722217,0.501937158387,-0.0023099362177,0.15612003135,0.156813577606,-0.000693546256445,0.369967688167,0.380644801256,-0.0106771130883,0.710489799187,0.71216289544,-0.00167309625326,2.56854300214,2.80859375,-0.240050747863,2.32849225427,2.43651509081,-0.108022836538,1.43804486185,1.70741642191,-0.269371560061,1.23135664688,1.34534124623,-0.113984599353,0.10271474826,0.104010241693,-0.00129549343274,1.43804486185,1.70741642191,-0.269371560061,0.231356646881,0.345341246234,-0.113984599353,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,all-mature state-OD transit profiles,all_mature,promise_only,DP0,all_mature_support_ge20,6811,1283,a47774f9289c7e7ab116cd7fa0db792f6203c9b45191dc9f9c930e7ca0516bb3,True,0.5020162794,0.599168744324,-0.0971524649244,0.155704787051,0.17137244069,-0.0156676536385,0.3580951667,0.157460289448,0.200634877252,0.712518315318,0.449739045494,0.262779269824,2.59983817254,0.342493651472,2.25734452107,2.36631977381,0.319141811599,2.04717796221,1.81602390926,-8.5983477627,10.414371672,1.35145608137,-2.46907251013,3.82052859151,0.106870882232,0.135654815044,-0.0287839328124,1.81602390926,8.5983477627,-6.78232385344,0.351456081374,3.46907251013,-3.11761642876,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,all-mature state-OD transit profiles,all_mature,promise_only,DP0,all_orders,7003,1328,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,True,0.504979703119,0.602846862778,-0.0978671596588,0.15662544575,0.172504235705,-0.0158787899549,0.359915673798,0.159613595047,0.200302078751,0.71223754047,0.454231994056,0.258005546415,2.55404095013,0.345546716782,2.20849423334,2.32448374096,0.315949246343,2.00853449461,1.76213906638,-7.5154405307,9.27757959708,1.32440731923,-2.09677601469,3.42118333392,0.108010014661,0.136962089728,-0.0289520750672,1.76213906638,7.5154405307,-5.75330146432,0.324407319233,3.09677601469,-2.77236869546,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,all-mature state-OD transit profiles,all_mature,selected_90d,DPG,all_orders,7003,1328,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,True,0.504979703119,0.505028071159,-4.83680401251e-05,0.15662544575,0.157001531732,-0.000376085981719,0.359915673798,0.375259682741,-0.0153440089429,0.71223754047,0.7163465315,-0.0041089910302,2.55404095013,2.82446881543,-0.270427865307,2.32448374096,2.4222775553,-0.0977938143444,1.76213906638,2.17314759364,-0.411008527261,1.32440731923,1.50696756407,-0.182560244838,0.108010014661,0.107736286282,0.000273728378481,1.76213906638,2.17314759364,-0.411008527261,0.324407319233,0.506967564071,-0.182560244838,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPG,all-mature state-OD transit profiles,all_mature,selected_90d,DPG,common_support_ge20,6658,1256,e228da62144feb1362561964dc2758518495f0c492db6ad9bda07a346ba26585,True,0.502078415134,0.503239944613,-0.001161529479,0.155802895261,0.156379826804,-0.000576931542605,0.359858416701,0.388571298507,-0.0287128818065,0.713251255138,0.716364338992,-0.00311308385429,2.61068074444,2.94497523001,-0.334294485568,2.37189896903,2.44353350165,-0.0716345326218,1.83256928931,2.35531979142,-0.522750502104,1.35987910006,1.5849345187,-0.225055418639,0.10688475607,0.107341227431,-0.000456471361668,1.83256928931,2.35531979142,-0.522750502104,0.359879100057,0.584934518696,-0.225055418639,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,all-mature seller pre-handoff profiles,all_mature,promise_only,DP0,all_mature_support_ge20,5381,1031,ea9455d468abe33bda724fd2a58a3268cbda8a0eb80fc70bc33354dc413e863c,True,0.597937893665,0.608637305503,-0.0106994118382,0.172835249604,0.174274342871,-0.00143909326775,0.202991739795,0.159709358741,0.0432823810545,0.521376857643,0.447346956977,0.0740299006656,1.00518015591,0.367277364659,0.637902791249,0.987678803115,0.290493765622,0.697185037493,-0.471911394463,-9.03467056961,8.56275917515,0.342758542288,-2.62655878626,2.96931732854,0.134434408088,0.138919295667,-0.00448488757888,0.471911394463,9.03467056961,-8.56275917515,0.657241457712,3.62655878626,-2.96931732854,True,,,,,,,,,,,,paired_same_month_identical_orders
