variant,analysis_sample,record_type,model_id,outcome,record_id,term,group,n_orders,estimate,standard_error,ci_lower,ci_upper,p_value,odds_ratio,odds_ratio_ci_lower,odds_ratio_ci_upper,direction_positive,support_rule,support_lower,support_upper,support_n,notes
post_delivery_reviews,post_delivery_reviews,coefficient,B,low_review_2,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-02]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-02]",,91171,-0.0443743176653,0.0931762418744,-0.226996395954,0.138247760623,0.633902914367,0.956595819735,0.796923654435,1.14826000865,False,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,coefficient,B,low_review_2,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-03]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-03]",,91171,-0.0842231055502,0.081215159222,-0.243401892624,0.0749556815237,0.299718725903,0.91922614876,0.783956384163,1.07783638176,False,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,coefficient,B,low_review_2,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-04]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-04]",,91171,-0.0588533918452,0.0814566858878,-0.218505562485,0.100798778795,0.469980061038,0.942844987789,0.803719008757,1.10605405784,False,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,coefficient,B,low_review_2,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-05]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-05]",,91171,-0.0749743002521,0.0718628994737,-0.215822995045,0.0658743945409,0.296811064077,0.927767329409,0.805877933637,1.06809255049,False,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,coefficient,B,low_review_2,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-06]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-06]",,91171,-0.0447176843797,0.0743032249676,-0.190349329251,0.100913960492,0.547289323833,0.956267412956,0.82667030338,1.10618146236,False,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,coefficient,B,low_review_2,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-07]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-07]",,91171,-0.141186541263,0.0714005054888,-0.281128960499,-0.00124412202718,0.047997728421,0.868327317714,0.754930972927,0.998756651572,False,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,coefficient,B,low_review_2,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-08]",,91171,-0.160551866691,0.0699962989159,-0.297742091617,-0.0233616417646,0.0218066233658,0.851673648933,0.742492810176,0.976909128742,False,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,coefficient,B,low_review_2,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-09]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-09]",,91171,-0.157073811741,0.070124168279,-0.294514656013,-0.0196329674679,0.0250949273966,0.854640973952,0.7448930291,0.980558504139,False,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,coefficient,B,low_review_2,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-10]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-10]",,91171,-0.0605289475788,0.0666868272496,-0.191232727231,0.0701748320737,0.364058026519,0.941266521237,0.825940346972,1.07269570648,False,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,coefficient,B,low_review_2,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-11]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-11]",,91171,-0.0380800862413,0.0582682203628,-0.152283699596,0.0761235271131,0.513414033975,0.962635843918,0.858744620678,1.07909586352,False,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,coefficient,B,low_review_2,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-12]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-12]",,91171,-0.0291607883409,0.0606062609743,-0.147946877088,0.0896253004063,0.630408887095,0.971260284581,0.862476931011,1.09376437385,False,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,coefficient,B,low_review_2,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-02]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-02]",,91171,0.0274073336697,0.0584171909963,-0.087088256761,0.1419029241,0.638951306217,1.0277863695,0.916596196252,1.15246476655,True,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,coefficient,B,low_review_2,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-03]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-03]",,91171,0.0163182593308,0.0590647799056,-0.099446582039,0.132083100701,0.782335071251,1.01645212931,0.905338309903,1.14120315011,True,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,coefficient,B,low_review_2,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-04]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-04]",,91171,0.0035439019411,0.0582402549351,-0.110604900182,0.117692704064,0.95147891011,1.00355018899,0.895292408927,1.12489838155,True,,,,,Selected reviews at or after recorded customer-delivery timestamp.
